timestamp,유효전력생산량(kWh)
2023-12-07 11:00,9.451
2023-12-07 11:10,28.348
2023-12-07 11:20,60.922
2023-12-07 11:30,55.655
2023-12-07 11:40,73.464
2023-12-07 11:50,107.095
2023-12-07 12:00,189.984
2023-12-07 12:10,297.831
2023-12-07 12:20,305.295
2023-12-07 12:30,246.42
2023-12-07 12:40,182.065
2023-12-07 12:50,119.577
2023-12-07 13:00,121.051
2023-12-07 13:10,60.205
2023-12-07 13:20,168.117
2023-12-07 13:30,225.878
2023-12-07 13:40,177.216
2023-12-07 13:50,169.145
2023-12-07 14:00,147.367
2023-12-07 14:10,107.511
2023-12-07 14:20,64.239
2023-12-07 14:30,48.172
2023-12-07 14:40,93.846
2023-12-07 14:50,90.226
2023-12-07 15:00,110.282
2023-12-07 15:10,92.774
2023-12-07 15:20,116.283
2023-12-07 15:30,91.975
2023-12-07 15:40,149.194
2023-12-07 15:50,152.689
2023-12-07 16:00,89.569
2023-12-07 16:10,18.379
2023-12-07 16:20,18.968
2023-12-07 16:30,29.264
2023-12-07 16:40,69.378
2023-12-07 16:50,37.232
2023-12-07 17:00,51.321
2023-12-07 17:10,37.85
2023-12-07 17:20,51.194
2023-12-07 17:30,101.546
2023-12-07 17:40,95.036
2023-12-07 17:50,125.155
2023-12-07 18:00,122.356
2023-12-07 18:10,121.855
2023-12-07 18:20,157.861
2023-12-07 18:30,158.62
2023-12-07 18:40,118.433
2023-12-07 18:50,155.221
2023-12-07 19:00,138.712
2023-12-07 19:10,163.088
2023-12-07 19:20,151.937
2023-12-07 19:30,136.855
2023-12-07 19:40,95.463
2023-12-07 19:50,85.966
2023-12-07 20:00,92.404
2023-12-07 20:10,85.189
2023-12-07 20:20,29.704
2023-12-07 20:30,45.407
2023-12-07 20:40,133.425
2023-12-07 20:50,280.828
2023-12-07 21:00,328.314
2023-12-07 21:10,322.167
2023-12-07 21:20,251.952
2023-12-07 21:30,166.68
2023-12-07 21:40,120.383
2023-12-07 21:50,91.449
2023-12-07 22:00,60.304
2023-12-07 22:10,40.696
2023-12-07 22:20,69.403
2023-12-07 22:30,107.833
2023-12-07 22:40,143.678
2023-12-07 22:50,145.717
2023-12-07 23:00,118.803
2023-12-07 23:10,29.573
2023-12-07 23:20,34.558
2023-12-07 23:30,31.024
2023-12-07 23:40,53.149
2023-12-07 23:50,47.93
2023-12-08 0:00,32.567
2023-12-08 0:10,106.542
2023-12-08 0:20,69.723
2023-12-08 0:30,90.2
2023-12-08 0:40,181.271
2023-12-08 0:50,174.7
2023-12-08 1:00,39.965
2023-12-08 1:10,90.069
2023-12-08 1:20,177.353
2023-12-08 1:30,42.497
2023-12-08 1:40,39.812
2023-12-08 1:50,88.257
2023-12-08 2:00,234.864
2023-12-08 2:10,237.975
2023-12-08 2:20,253.607
2023-12-08 2:30,272.813
2023-12-08 2:40,262.164
2023-12-08 2:50,282.315
2023-12-08 3:00,281.029
2023-12-08 3:10,270.0
2023-12-08 3:20,304.656
2023-12-08 3:30,345.469
2023-12-08 3:40,336.078
2023-12-08 3:50,302.476
2023-12-08 4:00,267.001
2023-12-08 4:10,243.044
2023-12-08 4:20,241.208
2023-12-08 4:30,172.589
2023-12-08 4:40,75.78
2023-12-08 4:50,101.248
2023-12-08 5:00,221.592
2023-12-08 5:10,178.582
2023-12-08 5:20,195.57
2023-12-08 5:30,226.223
2023-12-08 5:40,233.906
2023-12-08 5:50,235.002
2023-12-08 6:00,243.904
2023-12-08 6:10,198.707
2023-12-08 6:20,245.761
2023-12-08 6:30,155.005
2023-12-08 6:40,105.532
2023-12-08 6:50,146.49
2023-12-08 7:00,148.86
2023-12-08 7:10,156.983
2023-12-08 7:20,131.59
2023-12-08 7:30,100.362
2023-12-08 7:40,117.512
2023-12-08 7:50,139.514
2023-12-08 8:00,176.187
2023-12-08 8:10,171.439
2023-12-08 8:20,141.27
2023-12-08 8:30,115.803
2023-12-08 8:40,170.172
2023-12-08 8:50,191.086
2023-12-08 9:00,238.044
2023-12-08 9:10,211.747
2023-12-08 9:20,179.744
2023-12-08 9:30,160.988
2023-12-08 9:40,143.598
2023-12-08 9:50,151.314
2023-12-08 10:00,106.123
2023-12-08 10:10,182.89
2023-12-08 10:20,163.801
2023-12-08 10:30,141.117
2023-12-08 10:40,227.736
2023-12-08 10:50,256.944
2023-12-08 11:00,301.083
2023-12-08 11:10,287.711
2023-12-08 11:20,310.218
2023-12-08 11:30,286.677
2023-12-08 11:40,234.769
2023-12-08 11:50,224.964
2023-12-08 12:00,324.817
2023-12-08 12:10,295.741
2023-12-08 12:20,252.227
2023-12-08 12:30,230.071
2023-12-08 12:40,301.516
2023-12-08 12:50,306.124
2023-12-08 13:00,310.273
2023-12-08 13:10,211.804
2023-12-08 13:20,148.599
2023-12-08 13:30,144.606
2023-12-08 13:40,232.786
2023-12-08 13:50,285.587
2023-12-08 14:00,311.02
2023-12-08 14:10,218.089
2023-12-08 14:20,240.751
2023-12-08 14:30,249.321
2023-12-08 14:40,302.792
2023-12-08 14:50,200.45
2023-12-08 15:00,247.855
2023-12-08 15:10,297.582
2023-12-08 15:20,232.164
2023-12-08 15:30,296.591
2023-12-08 15:40,305.507
2023-12-08 15:50,157.304
2023-12-08 16:00,345.411
2023-12-08 16:10,345.402
2023-12-08 16:20,347.23
2023-12-08 16:30,346.946
2023-12-08 16:40,345.196
2023-12-08 16:50,267.741
2023-12-08 17:00,298.697
2023-12-08 17:10,279.897
2023-12-08 17:20,218.895
2023-12-08 17:30,257.256
2023-12-08 17:40,248.729
2023-12-08 17:50,183.741
2023-12-08 18:00,174.115
2023-12-08 18:10,128.162
2023-12-08 18:20,160.473
2023-12-08 18:30,222.145
2023-12-08 18:40,246.318
2023-12-08 18:50,220.192
2023-12-08 19:00,114.019
2023-12-08 19:10,183.56
2023-12-08 19:20,184.896
2023-12-08 19:30,222.287
2023-12-08 19:40,224.757
2023-12-08 19:50,235.718
2023-12-08 20:00,278.308
2023-12-08 20:10,307.337
2023-12-08 20:20,271.906
2023-12-08 20:30,292.295
2023-12-08 20:40,233.364
2023-12-08 20:50,225.393
2023-12-08 21:00,284.3
2023-12-08 21:10,252.889
2023-12-08 21:20,232.317
2023-12-08 21:30,261.681
2023-12-08 21:40,228.168
2023-12-08 21:50,202.723
2023-12-08 22:00,238.743
2023-12-08 22:10,310.898
2023-12-08 22:20,346.557
2023-12-08 22:30,330.616
2023-12-08 22:40,340.211
2023-12-08 22:50,338.481
2023-12-08 23:00,333.0
2023-12-08 23:10,346.859
2023-12-08 23:20,340.619
2023-12-08 23:30,349.778
2023-12-08 23:40,350.19
2023-12-08 23:50,340.617
2023-12-09 0:00,348.927
2023-12-09 0:10,348.033
2023-12-09 0:20,348.178
2023-12-09 0:30,351.26
2023-12-09 0:40,351.591
2023-12-09 0:50,351.465
2023-12-09 1:00,350.185
2023-12-09 1:10,351.152
2023-12-09 1:20,348.144
2023-12-09 1:30,349.412
2023-12-09 1:40,349.083
2023-12-09 1:50,350.23
2023-12-09 2:00,345.741
2023-12-09 2:10,349.012
2023-12-09 2:20,342.193
2023-12-09 2:30,340.388
2023-12-09 2:40,335.41
2023-12-09 2:50,324.915
2023-12-09 3:00,340.039
2023-12-09 3:10,336.688
2023-12-09 3:20,334.771
2023-12-09 3:30,344.447
2023-12-09 3:40,345.391
2023-12-09 3:50,349.88
2023-12-09 4:00,349.729
2023-12-09 4:10,340.547
2023-12-09 4:20,321.325
2023-12-09 4:30,319.538
2023-12-09 4:40,316.302
2023-12-09 4:50,293.879
2023-12-09 5:00,294.524
2023-12-09 5:10,270.141
2023-12-09 5:20,287.397
2023-12-09 5:30,307.788
2023-12-09 5:40,307.931
2023-12-09 5:50,282.205
2023-12-09 6:00,312.326
2023-12-09 6:10,281.352
2023-12-09 6:20,241.46
2023-12-09 6:30,205.518
2023-12-09 6:40,138.38
2023-12-09 6:50,155.324
2023-12-09 7:00,94.536
2023-12-09 7:10,29.191
2023-12-09 7:20,26.958
2023-12-09 7:30,21.214
2023-12-09 7:40,29.802
2023-12-09 7:50,33.898
2023-12-09 8:00,73.86
2023-12-09 8:10,171.324
2023-12-09 8:20,106.077
2023-12-09 8:30,108.105
2023-12-09 8:40,111.618
2023-12-09 8:50,154.655
2023-12-09 9:00,181.772
2023-12-09 9:10,194.88
2023-12-09 9:20,211.345
2023-12-09 9:30,200.249
2023-12-09 9:40,271.772
2023-12-09 9:50,304.184
2023-12-09 10:00,261.538
2023-12-09 10:10,178.145
2023-12-09 10:20,261.28
2023-12-09 10:30,229.864
2023-12-09 10:40,187.312
2023-12-09 10:50,136.516
2023-12-09 11:00,154.49
2023-12-09 11:10,263.03
2023-12-09 11:20,306.695
2023-12-09 11:30,307.503
2023-12-09 11:40,298.24
2023-12-09 11:50,301.339
2023-12-09 12:00,229.877
2023-12-09 12:10,232.896
2023-12-09 12:20,220.726
2023-12-09 12:30,205.518
2023-12-09 12:40,151.51
2023-12-09 12:50,63.624
2023-12-09 13:00,25.548
2023-12-09 13:10,26.774
2023-12-09 13:20,32.186
2023-12-09 13:30,21.928
2023-12-09 13:40,18.468
2023-12-09 13:50,34.546
2023-12-09 14:00,25.782
2023-12-09 14:10,28.077
2023-12-09 14:20,34.467
2023-12-09 14:30,34.319
2023-12-09 14:40,16.603
2023-12-09 14:50,4.26
2023-12-09 15:00,8.841
2023-12-09 15:10,18.348
2023-12-09 15:20,7.285
2023-12-09 15:30,6.469
2023-12-09 15:40,2.598
2023-12-09 15:50,5.918
2023-12-09 16:00,7.051
2023-12-09 16:10,1.482
2023-12-09 16:20,12.221
2023-12-09 16:30,18.158
2023-12-09 16:40,20.34
2023-12-09 16:50,19.564
2023-12-09 17:00,30.544
2023-12-09 17:10,54.126
2023-12-09 17:20,35.156
2023-12-09 17:30,16.797
2023-12-09 17:40,16.056
2023-12-09 17:50,15.791
2023-12-09 18:00,11.06
2023-12-09 18:10,0.444
2023-12-09 18:20,0.0
2023-12-09 18:30,0.483
2023-12-09 18:40,0.387
2023-12-09 18:50,0.001
2023-12-09 19:00,0.001
2023-12-09 19:10,0.001
2023-12-09 19:20,0.001
2023-12-09 19:30,0.001
2023-12-09 19:40,0.0
2023-12-09 19:50,0.154
2023-12-09 20:00,0.001
2023-12-09 20:10,0.001
2023-12-09 20:20,0.001
2023-12-09 20:30,0.001
2023-12-09 20:40,0.001
2023-12-09 20:50,0.001
2023-12-09 21:00,4.172
2023-12-09 21:10,8.937
2023-12-09 21:20,18.849
2023-12-09 21:30,25.613
2023-12-09 21:40,29.008
2023-12-09 21:50,51.414
2023-12-09 22:00,65.471
2023-12-09 22:10,84.734
2023-12-09 22:20,168.327
2023-12-09 22:30,156.654
2023-12-09 22:40,133.557
2023-12-09 22:50,163.989
2023-12-09 23:00,149.299
2023-12-09 23:10,98.708
2023-12-09 23:20,74.672
2023-12-09 23:30,75.694
2023-12-09 23:40,87.988
2023-12-09 23:50,82.192
2023-12-10 0:00,58.423
2023-12-10 0:10,42.457
2023-12-10 0:20,31.046
2023-12-10 0:30,30.443
2023-12-10 0:40,28.403
2023-12-10 0:50,18.379
2023-12-10 1:00,26.361
2023-12-10 1:10,24.877
2023-12-10 1:20,31.73
2023-12-10 1:30,49.959
2023-12-10 1:40,40.981
2023-12-10 1:50,31.996
2023-12-10 2:00,21.717
2023-12-10 2:10,8.599
2023-12-10 2:20,10.296
2023-12-10 2:30,8.528
2023-12-10 2:40,10.226
2023-12-10 2:50,7.749
2023-12-10 3:00,8.069
2023-12-10 3:10,13.875
2023-12-10 3:20,17.515
2023-12-10 3:30,13.747
2023-12-10 3:40,0.001
2023-12-10 3:50,3.338
2023-12-10 4:00,8.689
2023-12-10 4:10,7.175
2023-12-10 4:20,1.43
2023-12-10 4:30,0.001
2023-12-10 4:40,4.494
2023-12-10 4:50,35.979
2023-12-10 5:00,28.652
2023-12-10 5:10,30.919
2023-12-10 5:20,25.16
2023-12-10 5:30,9.17
2023-12-10 5:40,0.981
2023-12-10 5:50,1.016
2023-12-10 6:00,6.045
2023-12-10 6:10,29.707
2023-12-10 6:20,50.443
2023-12-10 6:30,35.762
2023-12-10 6:40,28.551
2023-12-10 6:50,32.075
2023-12-10 7:00,50.33
2023-12-10 7:10,69.415
2023-12-10 7:20,141.76
2023-12-10 7:30,150.333
2023-12-10 7:40,171.526
2023-12-10 7:50,208.272
2023-12-10 8:00,177.81
2023-12-10 8:10,172.887
2023-12-10 8:20,161.199
2023-12-10 8:30,166.729
2023-12-10 8:40,119.737
2023-12-10 8:50,95.857
2023-12-10 9:00,71.642
2023-12-10 9:10,48.591
2023-12-10 9:20,40.306
2023-12-10 9:30,70.857
2023-12-10 9:40,35.625
2023-12-10 9:50,30.935
2023-12-10 10:00,21.902
2023-12-10 10:10,14.988
2023-12-10 10:20,30.499
2023-12-10 10:30,44.658
2023-12-10 10:40,7.225
2023-12-10 10:50,26.784
2023-12-10 11:00,36.12
2023-12-10 11:10,51.87
2023-12-10 11:20,46.962
2023-12-10 11:30,32.792
2023-12-10 11:40,23.671
2023-12-10 11:50,27.164
2023-12-10 12:00,10.745
2023-12-10 12:10,12.774
2023-12-10 12:20,0.626
2023-12-10 12:30,10.01
2023-12-10 12:40,20.907
2023-12-10 12:50,15.754
2023-12-10 13:00,10.195
2023-12-10 13:10,25.119
2023-12-10 13:20,19.853
2023-12-10 13:30,7.726
2023-12-10 13:40,6.049
2023-12-10 13:50,7.806
2023-12-10 14:00,2.356
2023-12-10 14:10,4.341
2023-12-10 14:20,5.927
2023-12-10 14:30,2.572
2023-12-10 14:40,0.043
2023-12-10 14:50,7.889
2023-12-10 15:00,11.811
2023-12-10 15:10,34.933
2023-12-10 15:20,45.46
2023-12-10 15:30,21.148
2023-12-10 15:40,20.068
2023-12-10 15:50,23.426
2023-12-10 16:00,18.343
2023-12-10 16:10,23.192
2023-12-10 16:20,17.799
2023-12-10 16:30,26.033
2023-12-10 16:40,43.577
2023-12-10 16:50,58.042
2023-12-10 17:00,36.281
2023-12-10 17:10,37.657
2023-12-10 17:20,36.545
2023-12-10 17:30,60.42
2023-12-10 17:40,76.763
2023-12-10 17:50,72.045
2023-12-10 18:00,81.959
2023-12-10 18:10,93.518
2023-12-10 18:20,127.169
2023-12-10 18:30,143.232
2023-12-10 18:40,144.972
2023-12-10 18:50,129.715
2023-12-10 19:00,129.178
2023-12-10 19:10,99.684
2023-12-10 19:20,126.996
2023-12-10 19:30,131.989
2023-12-10 19:40,131.998
2023-12-10 19:50,85.214
2023-12-10 20:00,82.022
2023-12-10 20:10,78.575
2023-12-10 20:20,76.522
2023-12-10 20:30,47.261
2023-12-10 20:40,66.035
2023-12-10 20:50,64.736
2023-12-10 21:00,51.967
2023-12-10 21:10,25.811
2023-12-10 21:20,21.07
2023-12-10 21:30,13.979
2023-12-10 21:40,25.015
2023-12-10 21:50,9.706
2023-12-10 22:00,7.648
2023-12-10 22:10,7.47
2023-12-10 22:20,2.72
2023-12-10 22:30,22.612
2023-12-10 22:40,50.627
2023-12-10 22:50,51.846
2023-12-10 23:00,50.037
2023-12-10 23:10,70.502
2023-12-10 23:20,66.682
2023-12-10 23:30,61.236
2023-12-10 23:40,77.899
2023-12-10 23:50,89.463
2023-12-11 0:00,91.289
2023-12-11 0:10,96.964
2023-12-11 0:20,87.15
2023-12-11 0:30,111.261
2023-12-11 0:40,152.512
2023-12-11 0:50,135.858
2023-12-11 1:00,66.876
2023-12-11 1:10,139.705
2023-12-11 1:20,216.819
2023-12-11 1:30,151.538
2023-12-11 1:40,155.748
2023-12-11 1:50,76.264
2023-12-11 2:00,112.441
2023-12-11 2:10,253.185
2023-12-11 2:20,224.618
2023-12-11 2:30,238.336
2023-12-11 2:40,197.773
2023-12-11 2:50,250.29
2023-12-11 3:00,235.451
2023-12-11 3:10,261.767
2023-12-11 3:20,260.569
2023-12-11 3:30,288.003
2023-12-11 3:40,285.476
2023-12-11 3:50,239.479
2023-12-11 4:00,268.103
2023-12-11 4:10,232.834
2023-12-11 4:20,211.825
2023-12-11 4:30,305.494
2023-12-11 4:40,307.61
2023-12-11 4:50,309.617
2023-12-11 5:00,297.44
2023-12-11 5:10,267.971
2023-12-11 5:20,256.93
2023-12-11 5:30,260.029
2023-12-11 5:40,265.374
2023-12-11 5:50,304.065
2023-12-11 6:00,298.496
2023-12-11 6:10,291.523
2023-12-11 6:20,302.136
2023-12-11 6:30,288.788
2023-12-11 6:40,294.538
2023-12-11 6:50,292.749
2023-12-11 7:00,306.142
2023-12-11 7:10,304.636
2023-12-11 7:20,307.181
2023-12-11 7:30,297.234
2023-12-11 7:40,294.786
2023-12-11 7:50,291.428
2023-12-11 8:00,296.104
2023-12-11 8:10,305.444
2023-12-11 8:20,302.105
2023-12-11 8:30,307.908
2023-12-11 8:40,309.432
2023-12-11 8:50,304.619
2023-12-11 9:00,304.387
2023-12-11 9:10,307.181
2023-12-11 9:20,293.323
2023-12-11 9:30,306.299
2023-12-11 9:40,304.6
2023-12-11 9:50,301.825
2023-12-11 10:00,303.899
2023-12-11 10:10,299.532
2023-12-11 10:20,297.851
2023-12-11 10:30,306.157
2023-12-11 10:40,305.423
2023-12-11 10:50,298.653
2023-12-11 11:00,298.883
2023-12-11 11:10,304.657
2023-12-11 11:20,305.507
2023-12-11 11:30,302.521
2023-12-11 11:40,295.142
2023-12-11 11:50,290.483
2023-12-11 12:00,296.729
2023-12-11 12:10,290.289
2023-12-11 12:20,294.792
2023-12-11 12:30,287.933
2023-12-11 12:40,291.206
2023-12-11 12:50,292.603
2023-12-11 13:00,292.494
2023-12-11 13:10,289.201
2023-12-11 13:20,280.838
2023-12-11 13:30,285.306
2023-12-11 13:40,288.275
2023-12-11 13:50,288.814
2023-12-11 14:00,288.298
2023-12-11 14:10,280.592
2023-12-11 14:20,287.566
2023-12-11 14:30,290.94
2023-12-11 14:40,286.367
2023-12-11 14:50,290.043
2023-12-11 15:00,291.505
2023-12-11 15:10,290.205
2023-12-11 15:20,286.473
2023-12-11 15:30,282.117
2023-12-11 15:40,284.849
2023-12-11 15:50,282.518
2023-12-11 16:00,282.953
2023-12-11 16:10,278.225
2023-12-11 16:20,296.656
2023-12-11 16:30,281.955
2023-12-11 16:40,279.923
2023-12-11 16:50,281.352
2023-12-11 17:00,230.535
2023-12-11 17:10,282.095
2023-12-11 17:20,246.946
2023-12-11 17:30,281.692
2023-12-11 17:40,268.562
2023-12-11 17:50,290.705
2023-12-11 18:00,292.74
2023-12-11 18:10,292.076
2023-12-11 18:20,282.668
2023-12-11 18:30,283.518
2023-12-11 18:40,276.719
2023-12-11 18:50,226.797
2023-12-11 19:00,249.757
2023-12-11 19:10,283.706
2023-12-11 19:20,295.677
2023-12-11 19:30,246.925
2023-12-11 19:40,138.493
2023-12-11 19:50,113.217
2023-12-11 20:00,108.475
2023-12-11 20:10,143.629
2023-12-11 20:20,156.851
2023-12-11 20:30,171.703
2023-12-11 20:40,132.255
2023-12-11 20:50,76.792
2023-12-11 21:00,40.914
2023-12-11 21:10,74.358
2023-12-11 21:20,75.718
2023-12-11 21:30,73.236
2023-12-11 21:40,24.364
2023-12-11 21:50,51.154
2023-12-11 22:00,103.381
2023-12-11 22:10,203.684
2023-12-11 22:20,130.333
2023-12-11 22:30,198.341
2023-12-11 22:40,249.939
2023-12-11 22:50,284.888
2023-12-11 23:00,284.26
2023-12-11 23:10,337.538
2023-12-11 23:20,328.328
2023-12-11 23:30,338.561
2023-12-11 23:40,327.636
2023-12-11 23:50,336.592
2023-12-12 0:00,338.718
2023-12-12 0:10,340.091
2023-12-12 0:20,341.917
2023-12-12 0:30,347.504
2023-12-12 0:40,341.228
2023-12-12 0:50,344.196
2023-12-12 1:00,337.932
2023-12-12 1:10,341.19
2023-12-12 1:20,340.718
2023-12-12 1:30,331.676
2023-12-12 1:40,340.517
2023-12-12 1:50,326.136
2023-12-12 2:00,326.233
2023-12-12 2:10,323.996
2023-12-12 2:20,324.545
2023-12-12 2:30,321.38
2023-12-12 2:40,345.601
2023-12-12 2:50,343.778
2023-12-12 3:00,345.067
2023-12-12 3:10,347.784
2023-12-12 3:20,344.381
2023-12-12 3:30,342.763
2023-12-12 3:40,345.461
2023-12-12 3:50,329.998
2023-12-12 4:00,346.288
2023-12-12 4:10,329.086
2023-12-12 4:20,329.923
2023-12-12 4:30,329.185
2023-12-12 4:40,346.075
2023-12-12 4:50,346.245
2023-12-12 5:00,337.191
2023-12-12 5:10,339.979
2023-12-12 5:20,332.972
2023-12-12 5:30,339.504
2023-12-12 5:40,326.864
2023-12-12 5:50,324.156
2023-12-12 6:00,340.419
2023-12-12 6:10,334.571
2023-12-12 6:20,324.189
2023-12-12 6:30,337.688
2023-12-12 6:40,338.539
2023-12-12 6:50,325.885
2023-12-12 7:00,335.885
2023-12-12 7:10,341.713
2023-12-12 7:20,341.067
2023-12-12 7:30,343.016
2023-12-12 7:40,338.022
2023-12-12 7:50,338.201
2023-12-12 8:00,326.995
2023-12-12 8:10,279.131
2023-12-12 8:20,320.019
2023-12-12 8:30,245.473
2023-12-12 8:40,265.723
2023-12-12 8:50,232.696
2023-12-12 9:00,252.399
2023-12-12 9:10,324.373
2023-12-12 9:20,337.462
2023-12-12 9:30,333.905
2023-12-12 9:40,339.0
2023-12-12 9:50,333.809
2023-12-12 10:00,322.432
2023-12-12 10:10,325.55
2023-12-12 10:20,324.183
2023-12-12 10:30,327.151
2023-12-12 10:40,274.375
2023-12-12 10:50,309.943
2023-12-12 11:00,272.591
2023-12-12 11:10,312.884
2023-12-12 11:20,309.271
2023-12-12 11:30,311.215
2023-12-12 11:40,234.067
2023-12-12 11:50,283.829
2023-12-12 12:00,257.281
2023-12-12 12:10,287.694
2023-12-12 12:20,212.037
2023-12-12 12:30,269.605
2023-12-12 12:40,312.708
2023-12-12 12:50,309.444
2023-12-12 13:00,308.427
2023-12-12 13:10,313.116
2023-12-12 13:20,304.522
2023-12-12 13:30,300.596
2023-12-12 13:40,269.674
2023-12-12 13:50,315.118
2023-12-12 14:00,316.5
2023-12-12 14:10,276.297
2023-12-12 14:20,311.388
2023-12-12 14:30,292.636
2023-12-12 14:40,252.694
2023-12-12 14:50,300.641
2023-12-12 15:00,269.075
2023-12-12 15:10,186.89
2023-12-12 15:20,232.631
2023-12-12 15:30,237.771
2023-12-12 15:40,277.138
2023-12-12 15:50,240.334
2023-12-12 16:00,272.438
2023-12-12 16:10,269.039
2023-12-12 16:20,272.462
2023-12-12 16:30,251.42
2023-12-12 16:40,237.392
2023-12-12 16:50,243.793
2023-12-12 17:00,212.093
2023-12-12 17:10,199.664
2023-12-12 17:20,218.02
2023-12-12 17:30,172.037
2023-12-12 17:40,236.107
2023-12-12 17:50,239.465
2023-12-12 18:00,225.032
2023-12-12 18:10,225.971
2023-12-12 18:20,201.31
2023-12-12 18:30,215.754
2023-12-12 18:40,190.766
2023-12-12 18:50,182.973
2023-12-12 19:00,121.698
2023-12-12 19:10,118.738
2023-12-12 19:20,99.414
2023-12-12 19:30,122.214
2023-12-12 19:40,178.663
2023-12-12 19:50,177.691
2023-12-12 20:00,230.611
2023-12-12 20:10,183.182
2023-12-12 20:20,229.339
2023-12-12 20:30,194.833
2023-12-12 20:40,222.556
2023-12-12 20:50,154.397
2023-12-12 21:00,168.625
2023-12-12 21:10,177.75
2023-12-12 21:20,197.565
2023-12-12 21:30,168.157
2023-12-12 21:40,147.1
2023-12-12 21:50,112.372
2023-12-12 22:00,115.777
2023-12-12 22:10,142.431
2023-12-12 22:20,182.298
2023-12-12 22:30,174.595
2023-12-12 22:40,148.839
2023-12-12 22:50,186.771
2023-12-12 23:00,173.319
2023-12-12 23:10,184.766
2023-12-12 23:20,161.506
2023-12-12 23:30,177.962
2023-12-12 23:40,207.244
2023-12-12 23:50,233.598
2023-12-13 0:00,184.936
2023-12-13 0:10,176.072
2023-12-13 0:20,214.15
2023-12-13 0:30,184.509
2023-12-13 0:40,170.99
2023-12-13 0:50,146.551
2023-12-13 1:00,135.435
2023-12-13 1:10,97.433
2023-12-13 1:20,105.248
2023-12-13 1:30,92.721
2023-12-13 1:40,121.248
2023-12-13 1:50,151.849
2023-12-13 2:00,120.286
2023-12-13 2:10,100.324
2023-12-13 2:20,92.326
2023-12-13 2:30,90.507
2023-12-13 2:40,95.093
2023-12-13 2:50,104.357
2023-12-13 3:00,91.696
2023-12-13 3:10,66.708
2023-12-13 3:20,71.285
2023-12-13 3:30,84.754
2023-12-13 3:40,81.06
2023-12-13 3:50,81.654
2023-12-13 4:00,64.163
2023-12-13 4:10,41.156
2023-12-13 4:20,27.062
2023-12-13 4:30,15.406
2023-12-13 4:40,11.522
2023-12-13 4:50,6.347
2023-12-13 5:00,2.546
2023-12-13 5:10,0.001
2023-12-13 5:20,0.001
2023-12-13 5:30,0.001
2023-12-13 5:40,0.001
2023-12-13 5:50,0.001
2023-12-13 6:00,0.001
2023-12-13 6:10,0.001
2023-12-13 6:20,0.001
2023-12-13 6:30,0.001
2023-12-13 6:40,0.001
2023-12-13 6:50,0.001
2023-12-13 7:00,0.001
2023-12-13 7:10,0.001
2023-12-13 7:20,0.001
2023-12-13 7:30,0.001
2023-12-13 7:40,0.001
2023-12-13 7:50,0.001
2023-12-13 8:00,0.001
2023-12-13 8:10,0.001
2023-12-13 8:20,0.001
2023-12-13 8:30,0.001
2023-12-13 8:40,0.001
2023-12-13 8:50,0.001
2023-12-13 9:00,0.001
2023-12-13 9:10,0.001
2023-12-13 9:20,0.001
2023-12-13 9:30,0.001
2023-12-13 9:40,0.105
2023-12-13 9:50,0.352
2023-12-13 10:00,1.262
2023-12-13 10:10,7.677
2023-12-13 10:20,15.881
2023-12-13 10:30,6.921
2023-12-13 10:40,3.616
2023-12-13 10:50,1.806
2023-12-13 11:00,1.041
2023-12-13 11:10,6.402
2023-12-13 11:20,6.388
2023-12-13 11:30,6.661
2023-12-13 11:40,7.221
2023-12-13 11:50,12.532
2023-12-13 12:00,16.897
2023-12-13 12:10,16.273
2023-12-13 12:20,11.861
2023-12-13 12:30,22.191
2023-12-13 12:40,22.565
2023-12-13 12:50,14.954
2023-12-13 13:00,10.473
2023-12-13 13:10,4.637
2023-12-13 13:20,0.719
2023-12-13 13:30,0.001
2023-12-13 13:40,0.001
2023-12-13 13:50,0.001
2023-12-13 14:00,0.001
2023-12-13 14:10,0.001
2023-12-13 14:20,0.001
2023-12-13 14:30,0.0
2023-12-13 14:40,0.511
2023-12-13 14:50,0.001
2023-12-13 15:00,0.001
2023-12-13 15:10,0.001
2023-12-13 15:20,0.001
2023-12-13 15:30,0.001
2023-12-13 15:40,0.001
2023-12-13 15:50,0.0
2023-12-13 16:00,3.359
2023-12-13 16:10,1.423
2023-12-13 16:20,10.374
2023-12-13 16:30,16.967
2023-12-13 16:40,13.045
2023-12-13 16:50,13.294
2023-12-13 17:00,16.291
2023-12-13 17:10,18.057
2023-12-13 17:20,13.423
2023-12-13 17:30,7.276
2023-12-13 17:40,10.17
2023-12-13 17:50,19.569
2023-12-13 18:00,27.723
2023-12-13 18:10,26.588
2023-12-13 18:20,30.783
2023-12-13 18:30,31.965
2023-12-13 18:40,23.746
2023-12-13 18:50,20.571
2023-12-13 19:00,18.807
2023-12-13 19:10,14.979
2023-12-13 19:20,20.553
2023-12-13 19:30,19.944
2023-12-13 19:40,19.802
2023-12-13 19:50,35.903
2023-12-13 20:00,49.956
2023-12-13 20:10,33.664
2023-12-13 20:20,64.381
2023-12-13 20:30,37.239
2023-12-13 20:40,46.083
2023-12-13 20:50,27.1
2023-12-13 21:00,20.977
2023-12-13 21:10,27.981
2023-12-13 21:20,51.036
2023-12-13 21:30,50.961
2023-12-13 21:40,66.498
2023-12-13 21:50,84.819
2023-12-13 22:00,123.298
2023-12-13 22:10,123.19
