timestamp,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,나셀 내부 공기밀도(단위 부피당 질량),정상가동_스위치,강제정지시간(분),정상가동시간(분),정상요청정지시간(분),계획정비시간(분),기술대기시간(분)
2023-12-06 8:40,-0.957319498,0.289031797,-0.986083222,1.4,0,55.7,957.1,1.73,126.615,-0.98034011,0,0,4.95,5.2,-0.197315149,7.187,-0.166252458,1014,1.174,1,0,10,0,0,0
2023-12-06 8:50,-0.720551112,0.693401828,-0.986083222,1.8,0,54,957,1.73,126.569,-0.99749169,0,0,4.629,5.3,-0.070783672,7.184,-0.166252458,1013.9,1.174,1,0,10,0,0,0
2023-12-06 9:00,-0.924546034,0.381070376,-0.986083222,1.4,0,54.5,957,1.73,126.525,-0.993678106,0,0,5.272,5.3,-0.112266744,7.283,-0.166252458,1013.9,1.173,1,0,10,0,0,0
2023-12-06 9:10,-0.997801468,0.0662739,-0.986083222,1.9,0,55.3,956.9,1.73,126.473,-0.987598077,0,0,5.162,5.1,-0.157003307,7.318,-0.166252458,1013.8,1.173,1,0,10,0,0,0
2023-12-06 9:20,-0.898794046,0.438371147,-0.986083222,2.4,0,52.9,956.9,1.73,126.448,-0.995457885,0,0,4.705,5.4,-0.095202934,7.522,-0.166252458,1013.7,1.172,1,0,10,0,0,0
2023-12-06 9:30,-0.971961001,0.235142113,-0.990934025,2.2,0,51.9,957.1,3.581,126.463,-0.999950515,0,0,4.585,5.9,-0.009948213,7.726,-0.134349391,1013.8,1.171,1,0,10,0,0,0
2023-12-06 9:40,-0.989525789,0.144356201,-0.999457713,2.6,0,50.6,957,9.413,126.484,-0.99762815,0,0,3.944,6.3,0.068833673,7.782,-0.032928409,1013.6,1.171,1,0,10,0,0,0
2023-12-06 9:50,-0.931055816,0.364876784,-0.998233612,2.3,0,48.3,956.9,14.704,126.493,-0.994944008,0,0,4.466,6.6,0.100431175,7.6,0.059410909,1013.4,1.172,1,0,10,0,0,0
2023-12-06 10:00,-0.801775644,0.597625147,-0.998142249,2.6,0,47.5,956.8,14.791,126.459,-0.995235912,0,0,4.744,7.1,-0.097496049,7.422,0.060926594,1013.2,1.173,1,0,10,0,0,0
2023-12-06 10:10,-0.688354576,0.725374371,-0.999323268,1.6,0,47.6,956.7,9.192,126.423,-0.994963271,0,0,4.826,7.1,-0.100240158,7.663,-0.036783241,1013.1,1.172,1,0,10,0,0,0
2023-12-06 10:20,-0.76266833,0.64678978,-0.999323268,2.2,0,47.3,956.8,9.192,126.414,-0.996155046,0,0,4.728,7.6,-0.087607793,7.655,-0.036783241,1013,1.172,1,0,10,0,0,0
2023-12-06 10:30,-0.991671162,0.128795597,-0.999323268,2.6,0,47.2,956.6,9.192,126.4,-0.983931815,0,0,4.097,7.9,-0.178544628,7.86,-0.036783241,1012.8,1.171,1,0,10,0,0,0
2023-12-06 10:40,-0.960293686,0.278991106,-0.986987949,1.6,0,47.9,956.6,2.043,126.417,-0.983900638,0,0,4.209,8.1,-0.178716354,8.209,-0.160794244,1012.7,1.169,1,0,10,0,0,0
2023-12-06 10:50,-0.579281172,0.815127796,-0.985431655,1.9,0,49.4,956.6,1.508,126.464,-0.991991729,0,0,4.052,8.4,-0.126302851,8.053,-0.170071909,1012.6,1.17,1,0,10,0,0,0
2023-12-06 11:00,-0.952129393,0.305695305,-0.994761856,1.3,0,51,956.5,5.432,126.496,-0.994470694,0,0,3.623,7.8,0.105014466,8.084,-0.102219612,1012.7,1.17,1,0,10,0,0,0
2023-12-06 11:10,-0.819152044,0.573576436,-0.998621302,2.7,0,51.4,956.3,14.309,126.504,-0.987297606,0,0,3.954,8.4,0.158881837,8.421,0.05249282,1012.3,1.168,1,0,10,0,0,0
2023-12-06 11:20,-0.675590208,0.737277337,-0.989315633,2.3,0,49.6,956,19.683,126.502,-0.999526636,0,0,4.535,8.7,0.030765299,8.45,0.145789499,1011.9,1.168,1,0,10,0,0,0
2023-12-06 11:30,-0.894154237,0.447759088,-0.997960427,2.1,0,48.6,955.6,14.958,126.522,-0.999793645,0,0,3.365,9.3,-0.020314235,8.607,0.063835616,1011.6,1.168,1,0,10,0,0,0
2023-12-06 11:40,-0.959313975,0.282341457,-0.998289162,2,0,46.8,955.2,7.954,126.534,-0.884694909,0,0,2.496,9.2,-0.466170483,8.88,-0.058470069,1011.2,1.166,1,0,2.6,0,0,0
2023-12-06 11:50,-0.79335334,-0.608761429,-0.913836278,2.2,0,44.7,954.9,-12.721,126.52,-0.554161785,0,0,3.212,9.6,-0.832408984,9.768,-0.40608282,1010.7,1.163,0,0,0,0,0,1.1
2023-12-06 12:00,-0.961261696,-0.275637356,-0.645017666,2.4,0,41.8,954.8,-38.542,126.539,-0.647787556,0,0,3.144,10.9,-0.761821031,10.124,-0.764167659,1010.3,1.161,0,0,0,0,0,10
2023-12-06 12:10,-0.724171861,0.689619544,-0.511772989,1.5,0,41.2,954.6,-47.918,126.606,-0.693049618,0,0,2.57,10.1,-0.720889886,10.036,-0.859120718,1010.3,1.162,1,0,0.033,0,0,0.467
2023-12-06 12:20,-0.987688341,0.156434465,-0.591365947,2.1,0,38.3,954.6,-42.381,126.673,-0.888953202,0,0,2.845,10.5,-0.457998041,10.046,-0.806403321,1010.2,1.162,0,0,0,0,0,0
2023-12-06 12:30,-0.889416373,0.457097927,-0.862672602,2.4,0,39.4,954.6,-19.062,126.754,-0.942653143,0,0,4.262,10.1,-0.333773955,9.837,-0.505762772,1010.3,1.163,1,0,5.3,0,0,2.367
2023-12-06 12:40,-0.515038075,-0.857167301,-0.93782231,1.4,0,38.1,954.5,-9.011,126.81,-0.871975302,0,0,4.164,10.4,-0.489549868,10.001,-0.347115707,1010.1,1.162,1,0,10,0,0,0
2023-12-06 12:50,-0.981292664,-0.192521967,-0.88562879,0.6,0,37,954.2,-16.371,126.834,-0.872964648,0,0,4.29,11.3,-0.48778348,10.016,-0.464393848,1009.5,1.162,1,0,10,0,0,0
2023-12-06 13:00,-0.997052752,-0.076719028,-0.88562879,2.2,0,37.6,954.1,-16.371,126.84,-0.865510073,0,0,4.227,10.4,-0.500891519,9.983,-0.464393848,1009.7,1.162,1,0,10,0,0,0
2023-12-06 13:10,-0.994702817,-0.102792537,-0.88562879,0.7,0,40.5,953.7,-16.371,126.847,-0.872265653,0,0,3.678,10.8,-0.489032341,10.024,-0.464393848,1009.1,1.162,1,0,10,0,0,0
2023-12-06 13:20,-0.996041065,-0.088894297,-0.879972116,1.4,0,40,953.7,-17.07,126.815,-0.810103041,0,0,4.394,10.7,-0.586287526,9.869,-0.475025341,1009.2,1.162,1,0,10,0,0,0
2023-12-06 13:30,-0.851726934,-0.523985906,-0.81632917,1.8,0,39.3,953.6,-23.981,126.741,-0.774403687,0,0,4.657,10.5,-0.632691813,9.888,-0.577586951,1009.1,1.162,1,0,10,0,0,0
2023-12-06 13:40,-0.960293686,-0.278991106,-0.81632917,2.1,0,40.1,953.4,-23.981,126.664,-0.861877088,0,0,5.726,10.7,-0.507117231,10.001,-0.577586951,1008.8,1.162,1,0,10,0,0,0
2023-12-06 13:50,-0.669130606,-0.743144825,-0.817908788,3.9,0,39.9,953.4,-23.981,126.607,-0.842734381,0,0,6.253,10.4,-0.538329604,10.106,-0.575347907,1008.9,1.161,1,0,10,0,0,0
2023-12-06 14:00,-0.592013179,-0.805928282,-0.81632917,1.5,0,39.8,953.2,-23.981,126.52,-0.782847128,0,0,6.346,10.8,-0.622214091,10.085,-0.577586951,1008.6,1.161,1,0,10,0,0,0
2023-12-06 14:10,-0.697165103,-0.716910608,-0.81632917,1.1,0,39.1,953.1,-23.981,126.394,-0.85445883,0,0,4.596,10.6,-0.519519112,10.123,-0.577586951,1008.6,1.161,1,0,10,0,0,0
2023-12-06 14:20,-0.999998477,-0.001745328,-0.81632917,1.6,0,40,953.1,-23.981,126.311,-0.796593227,0,0,4.986,10.7,-0.604515699,10.142,-0.577586951,1008.5,1.161,1,0,10,0,0,0
2023-12-06 14:30,-0.908508178,-0.417867074,-0.81632917,2.1,0,39.9,953.1,-23.981,126.217,-0.814196592,0,0,6.14,10.6,-0.580589278,10.148,-0.577586951,1008.6,1.161,1,0,10,0,0,0
2023-12-06 14:40,-0.521009632,-0.853550797,-0.81632917,2.9,0,38.7,952.9,-23.981,126.079,-0.717701055,0,0,7.156,10.7,-0.696351345,10.119,-0.577586951,1008.3,1.161,1,0,10,0,0,0
2023-12-06 14:50,-0.827080574,-0.562083378,-0.745185099,2.2,0,38.1,952.8,-30.529,125.811,-0.645937467,0,0,7.114,10.8,-0.763390325,10.083,-0.666857682,1008.2,1.162,1,0,10,0,0,0
2023-12-06 15:00,-0.725374371,-0.688354576,-0.731782069,2.7,0,36.6,952.5,-31.664,125.605,-0.677813274,0,0,6.658,10.9,-0.735234089,10.02,-0.681538702,1007.8,1.162,1,0,10,0,0,0
2023-12-06 15:10,-0.5,-0.866025404,-0.722665623,4.7,0,35.4,952.6,-32.433,125.435,-0.589562951,0,0,7.047,10.8,-0.807722432,9.896,-0.691197799,1008,1.162,1,0,10,0,0,0
2023-12-06 15:20,-0.833885822,-0.551936985,-0.622897017,3,0,36.1,952.6,-40.174,125.225,-0.490858136,0,0,7.952,10.7,-0.871239514,9.888,-0.782303845,1008,1.162,1,0,10,0,0,0
2023-12-06 15:30,-0.580702956,-0.814115518,-0.487204401,2.3,0,37.2,952.5,-49.543,125.128,-0.575504924,0,0,6.101,10.6,-0.817798314,9.794,-0.873287966,1007.9,1.163,1,0,10,0,0,0
2023-12-06 15:40,-0.566406237,-0.824126189,-0.487204401,1.6,0,37.8,952.5,-49.543,125.098,-0.517847851,0,0,5.778,10.4,-0.855472737,9.639,-0.873287966,1008,1.163,1,0,10,0,0,0
2023-12-06 15:50,-0.392337117,-0.919821497,-0.487204401,1.9,0,39.7,952.4,-49.543,125.088,-0.45254366,0,0,6.426,10.2,-0.891742248,9.579,-0.873287966,1007.9,1.164,1,0,10,0,0,0
2023-12-06 16:00,-0.342020143,-0.939692621,-0.487204401,2,0,42.4,952.3,-49.543,130.813,-0.402459116,0,0,7.859,10.1,-0.915437961,9.511,-0.873287966,1007.8,1.164,1,0,10,0,0,0
2023-12-06 16:10,-0.519519112,-0.85445883,-0.487204401,2.6,0,44.9,952.3,-49.543,139.074,-0.607847148,0,0,6.481,10,-0.794054057,9.496,-0.873287966,1007.9,1.164,1,0,10,0,0,0
2023-12-06 16:20,-0.99317065,-0.116670737,-0.597695113,2.8,0,46.6,952.4,-41.995,137.817,-0.824145959,0,0,6.149,9.9,-0.566377469,9.79,-0.801723489,1008,1.163,1,0,10,0,0,0
2023-12-06 16:30,-0.761538308,-0.648119901,-0.805835279,2.5,0,42.8,952.4,-25.032,136.851,-0.820032028,0,0,8.765,10.1,-0.572317633,10.235,-0.592139766,1008,1.161,1,0,10,0,0,0
2023-12-06 16:40,-0.976672278,-0.214735327,-0.831770083,3.3,0,42.2,952.2,-22.561,135.969,-0.887332978,0,0,9.206,10.1,-0.46112925,10.385,-0.555120283,1007.7,1.16,1,0,10,0,0,0
2023-12-06 16:50,-0.826098294,-0.563526049,-0.88562879,2,0,41.6,952.1,-16.371,135.185,-0.890610004,0,0,10.977,10.2,-0.454767877,10.42,-0.464393848,1007.6,1.16,1,0,10,0,0,0
2023-12-06 17:00,-0.879648573,-0.475624209,-0.851424999,2.4,0,40.8,951.9,-20.332,134.391,-0.765741452,0,0,9.223,10.2,-0.643148528,10.233,-0.524476379,1007.4,1.161,1,0,10,0,0,0
2023-12-06 17:10,-0.707106781,-0.707106781,-0.803347868,3.6,0,42.6,951.7,-25.245,133.721,-0.687949343,0,0,7.991,10.2,-0.725758708,9.924,-0.595510037,1007.2,1.162,1,0,10,0,0,0
2023-12-06 17:20,-0.669130606,-0.743144825,-0.712148584,3.6,0,43.9,951.6,-33.296,133.149,-0.530156063,0,0,8.216,10.1,-0.847900082,9.69,-0.70202877,1007.1,1.163,1,0,10,0,0,0
2023-12-06 17:30,-0.342020143,-0.939692621,-0.58657027,3.1,0,44.8,951.4,-42.786,132.685,-0.536386657,0,0,8.707,9.9,-0.843972366,9.46,-0.809898338,1006.9,1.164,1,0,10,0,0,0
2023-12-06 17:40,-0.446197813,-0.894934362,-0.586089563,2.6,0,47.1,951.6,-42.82,132.231,-0.481998366,0,0,9.247,9.8,-0.876172115,9.26,-0.810246274,1007.2,1.165,1,0,10,0,0,0
2023-12-06 17:50,-0.675590208,-0.737277337,-0.501238917,2.5,0,51.8,951.4,-48.61,131.75,-0.385519577,0,0,10.728,9,-0.922699656,9.244,-0.865308932,1007.2,1.165,1,0,10,0,0,0
2023-12-06 18:00,0.04884977,-0.998806137,-0.471350559,1.6,0,53,951.2,-50.578,131.355,-0.456927163,0,0,9.17,9.2,-0.889504113,9.24,-0.881945945,1006.9,1.165,1,0,10,0,0,0
2023-12-06 18:10,0.235142113,-0.971961001,-0.440487662,2,0,54.9,951,-52.568,130.991,-0.326426146,0,0,11.132,9.2,-0.94522271,9.186,-0.897758665,1006.7,1.165,1,0,10,0,0,0
2023-12-06 18:20,-0.67815967,-0.734914595,-0.341938138,1.9,0,57.8,951,-58.705,130.72,-0.46664908,0,0,8.129,9.3,-0.884442557,9.047,-0.939722464,1006.7,1.166,1,0,10,0,0,0
2023-12-06 18:30,-0.458649554,-0.888617233,-0.418485379,3,0,61.9,950.8,-53.962,130.616,-0.551922431,0,0,8.452,9.2,-0.833895455,9.062,-0.908223534,1006.5,1.166,1,0,10,0,0,0
2023-12-06 18:40,-0.29570805,-0.955278362,-0.466788002,1.3,0,63.9,950.8,-50.875,130.517,-0.477266124,0,0,8.219,9,-0.87875881,9.004,-0.884369245,1006.6,1.166,1,0,10,0,0,0
2023-12-06 18:50,-0.724171861,-0.689619544,-0.530304042,2.9,0,65.2,950.8,-46.675,130.418,-0.695662081,0,0,7.218,9,-0.718369173,8.998,-0.847807539,1006.6,1.166,1,0,10,0,0,0
2023-12-06 19:00,-0.428935133,-0.903335293,-0.580845037,2,0,66.6,950.9,-43.19,130.375,-0.57939498,0,0,7.592,9,-0.815046905,9.016,-0.814014154,1006.7,1.166,1,0,10,0,0,0
2023-12-06 19:10,0.36325123,-0.931691228,-0.580845037,1.9,0,67.6,950.8,-43.19,130.323,-0.587121414,0,0,6.419,9.1,-0.809498885,9.018,-0.814014154,1006.5,1.166,1,0,10,0,0,0
2023-12-06 19:20,-0.460199785,-0.887815385,-0.580845037,2.3,0,68,950.9,-43.19,130.277,-0.639143741,0,0,6.242,9.2,-0.769087302,9.088,-0.814014154,1006.6,1.166,1,0,10,0,0,0
2023-12-06 19:30,-0.118403968,-0.992965508,-0.580845037,1.6,0,67.6,950.6,-43.19,130.263,-0.588970701,0,0,6.452,9.2,-0.808154387,9.137,-0.814014154,1006.3,1.165,1,0,10,0,0,0
2023-12-06 19:40,-0.241921896,-0.970295726,-0.580845037,4.2,4,69.6,950.7,-43.19,130.283,-0.602539594,0,0,6.158,9.3,-0.798088991,9.015,-0.814014154,1006.4,1.166,1,0,10,0,0,0
2023-12-06 19:50,0.534352349,-0.845261833,-0.580845037,1.2,1,70,950.5,-43.19,130.285,-0.646084016,0,0,6.295,9.3,-0.7632663,9.12,-0.814014154,1006.2,1.165,1,0,10,0,0,0
2023-12-06 20:00,0.590605668,-0.806960312,-0.580845037,2.1,2,71.6,950.5,-43.19,130.352,-0.618710097,0,0,7.169,9.2,-0.785619383,9.273,-0.814014154,1006.2,1.165,1,0,10,0,0,0
2023-12-06 20:10,0.782608157,-0.622514637,-0.580845037,1.7,1,72.4,950.4,-43.19,130.394,-0.688886118,0,0,6.176,9.4,-0.724869586,9.307,-0.814014154,1006,1.165,1,0,10,0,0,0
2023-12-06 20:20,-0.662620048,-0.748955721,-0.679991771,1.8,5,72.2,950.3,-35.857,130.47,-0.829193696,0,0,6.913,9.6,-0.558961371,9.458,-0.733219743,1005.9,1.164,1,0,10,0,0,0
2023-12-06 20:30,-0.963162567,-0.268919821,-0.81079829,3,0,71.5,950.3,-24.52,130.495,-0.806702535,0,0,8.927,9.9,-0.590957714,9.696,-0.585325664,1005.8,1.163,1,0,10,0,0,0
2023-12-06 20:40,-0.830984469,0.556295616,-0.828422207,2.4,0,71,950.6,-22.761,130.405,-0.920811449,0,0,8.012,10,-0.390008045,9.884,-0.56010414,1006.1,1.162,1,0,10,0,0,0
2023-12-06 20:50,-0.961261696,0.275637356,-0.903589669,1.3,1,78.3,950.7,-14.05,130.421,-0.994101853,0,0,3.973,8.6,-0.108450476,9.305,-0.428399008,1006.3,1.165,1,0,4.667,0,0,3.567
2023-12-06 21:00,-0.744311546,0.667832555,-0.996920072,1.7,3,83.5,950.5,6.783,130.511,-0.940341582,0,0,4.778,8,-0.340231846,8.686,-0.078424297,1006.3,1.167,1,0,10,0,0,0
2023-12-06 21:10,0.46638664,0.884580975,-0.940204929,0.7,3,86.8,950.5,-8.614,130.558,-0.968025166,0,0,6.073,7.6,-0.2508531,8.603,-0.340609296,1006.4,1.168,1,0,10,0,0,0
2023-12-06 21:20,0.979222811,-0.202787295,-0.940204929,0.2,5,88.1,950.6,-8.614,130.522,-0.928738394,0,0,8.831,7.6,-0.370735749,8.51,-0.340609296,1006.5,1.168,1,0,10,0,0,0
2023-12-06 21:30,-0.983254908,0.182235525,-0.940204929,2.2,11,85.9,950.7,-8.614,130.371,-0.966358126,0,0,9.824,8,-0.257200258,8.658,-0.340609296,1006.5,1.167,1,0,10,0,0,0
2023-12-06 21:40,-0.962691746,0.270600446,-0.967059269,2.6,5,86.7,950.8,-3.449,130.128,-0.993839695,0,0,9.992,7.8,0.110827162,8.113,-0.254551313,1006.6,1.17,1,0,10,0,0,0
2023-12-06 21:50,-0.860742027,0.509041416,-0.999766197,2.6,3,88,950.7,12.529,129.888,-0.999668202,0,0,9.752,7.6,0.025758211,7.59,0.021622944,1006.6,1.172,1,0,10,0,0,0
2023-12-06 22:00,-0.999945169,-0.010471784,-0.998216982,2.5,10,85.4,950.5,14.733,129.488,-0.996623071,0,0,13.78,7.8,-0.082112453,7.955,0.059689666,1006.3,1.17,1,0,10,0,0,0
2023-12-06 22:10,-0.992331938,-0.123601477,-0.999964468,5.1,17,83,950.5,10.817,129.042,-0.994561958,0,0,13.811,8,-0.104146587,7.937,-0.00842984,1006.3,1.17,1,0,10,0,0,0
2023-12-06 22:20,-0.966823389,-0.255445758,-0.999026016,5.5,11,82.9,950.3,8.763,128.641,-0.985082307,0,0,15.634,7.9,-0.172083839,7.914,-0.044125046,1006.1,1.17,1,0,10,0,0,0
2023-12-06 22:30,-0.977415894,-0.211324796,-0.989860694,5.7,5,83.2,950.2,3.133,128.27,-0.990847059,0,0,14.326,7.7,-0.13498928,7.702,-0.142041564,1006,1.171,1,0,10,0,0,0
2023-12-06 22:40,-0.823136369,0.567843745,-0.989860694,3.1,4,82.2,950.2,3.133,127.914,-0.999693765,0,0,11.564,7.6,-0.024746242,7.525,-0.142041564,1006.1,1.172,1,0,10,0,0,0
2023-12-06 22:50,-0.918446381,0.395545503,-0.999488303,4.2,2,80.3,950.1,9.465,127.742,-0.998231537,0,0,13.607,7.4,-0.059445754,7.499,-0.031986428,1006,1.172,1,0,10,0,0,0
2023-12-06 23:00,-0.885393626,0.464842046,-0.999974522,2.5,0,76.7,950.1,10.891,127.422,-0.995617634,0,0,14.984,7.2,-0.093517518,7.465,-0.007138336,1006.1,1.172,1,0,10,0,0,0
2023-12-06 23:10,-0.858959897,0.512042865,-0.999974522,3.3,1,74.8,950.3,10.891,127.083,-0.999892533,0,0,14.278,7.1,0.014660241,7.359,-0.007138336,1006.3,1.173,1,0,10,0,0,0
2023-12-06 23:20,-0.988228381,0.152985836,-0.999974522,5.5,4,73,950.3,10.891,126.719,-0.999941453,0,0,14.476,7,0.01082083,7.114,-0.007138336,1006.3,1.174,1,0,10,0,0,0
2023-12-06 23:30,-0.992965508,0.118403968,-0.999975141,5,8,70.7,950.1,10.896,126.449,-0.999885249,0,0,14.416,7,0.015148878,7.071,-0.007051072,1006.1,1.174,1,0,10,0,0,0
2023-12-06 23:40,-0.692143174,0.721760228,-0.999979597,6.4,5,72.4,949.9,10.934,126.251,-0.998204459,0,0,14.432,6.7,0.059898731,6.883,-0.006387862,1006,1.175,1,0,10,0,0,0
2023-12-06 23:50,-0.882126866,0.471011881,-0.999974646,4.9,1,72.5,949.8,10.892,126.039,-0.999572199,0,0,15.939,6.7,0.029247547,6.651,-0.007120883,1005.9,1.176,1,0,10,0,0,0
2023-12-07 0:00,-0.767165152,0.641449632,-0.999974522,3.8,0,74,949.9,10.891,125.803,-0.999996149,0,0,15.433,6.6,0.00277507,6.616,-0.007138336,1006,1.176,1,0,10,0,0,0
2023-12-07 0:10,-0.91636273,0.400349033,-0.999142453,3.9,1,77.7,950.2,13.674,125.668,-0.973991788,0,0,11.126,6.2,0.226583311,6.317,0.041404824,1006.4,1.177,1,0,10,0,0,0
2023-12-07 0:20,-0.976296007,0.216439614,-0.979265261,3.7,7,76,950.5,22.996,125.572,-0.935079546,0,0,11.549,6.1,0.354437924,6.04,0.202582203,1006.8,1.178,1,0,10,0,0,0
2023-12-07 0:30,-0.985407898,0.170209499,-0.937470448,4.4,0,76.9,950.4,31.669,125.329,-0.964791914,0,0,12.401,5.8,0.263014376,5.755,0.348064878,1006.8,1.18,1,0,10,0,0,0
2023-12-07 0:40,-0.998134798,0.06104854,-0.937567609,4.6,0,72.3,950.4,31.653,133.577,-0.979757339,0,0,12.691,5.7,0.200188804,5.718,0.347803073,1006.8,1.18,1,0,10,0,0,0
2023-12-07 0:50,0.587785252,0.809016994,-0.937579749,6.4,0,70.2,950.5,31.651,137.092,-0.967577055,0,0,13.25,5.6,0.252576015,5.628,0.347770346,1006.9,1.18,1,0,10,0,0,0
2023-12-07 1:00,-0.769399555,0.638767818,-0.954558162,5.6,0,70.4,950.7,28.634,134.822,-0.993579756,0,0,13.693,5.4,0.113133849,5.598,0.29802469,1007.2,1.18,1,0,10,0,0,0
2023-12-07 1:10,-0.990509463,0.137444546,-0.984780464,6.3,0,68,950.7,21.309,132.995,-0.981985106,0,0,13.368,5.4,0.188958334,5.576,0.173802869,1007.2,1.18,1,0,10,0,0,0
2023-12-07 1:20,-0.99317065,0.116670737,-0.984810784,5.5,0,65.1,950.7,21.299,131.416,-0.998634098,0,0,13.357,5.2,0.052248809,5.406,0.17363099,1007.2,1.181,1,0,10,0,0,0
2023-12-07 1:30,-0.998719357,-0.05059294,-0.997172032,5.5,0,62.9,950.7,15.612,129.932,-0.999195095,0,0,13.824,5.3,0.040114353,5.301,0.075152767,1007.2,1.181,1,0,10,0,0,0
2023-12-07 1:40,-0.882947593,-0.469471563,-0.999870808,5.7,0,62.9,950.8,12.221,128.631,-0.999488861,0,0,14.591,5.2,0.031968984,5.227,0.01607379,1007.3,1.182,1,0,10,0,0,0
2023-12-07 1:50,-0.992114701,0.125333234,-0.999870808,5.3,1,64.1,951,12.221,127.381,-0.999087398,0,0,12.657,5,0.042712662,5.007,0.01607379,1007.6,1.183,1,0,10,0,0,0
2023-12-07 2:00,-0.919135339,0.39394191,-0.999870808,5.6,0,63.6,951.1,12.221,126.279,-0.99436758,0,0,12.524,5.1,0.105986396,4.974,0.01607379,1007.7,1.183,1,0,10,0,0,0
2023-12-07 2:10,-0.944948912,0.327217899,-0.999870808,4.6,0,64.1,951.3,12.221,129.703,-0.9998359,0,0,13.323,4.9,0.018115527,4.948,0.01607379,1007.9,1.183,1,0,10,0,0,0
2023-12-07 2:20,-0.997915618,-0.064532308,-0.999870808,5.5,0,63.2,951.3,12.221,138.57,-0.999378584,0,0,13.838,4.9,0.035248348,4.838,0.01607379,1007.9,1.183,1,0,10,0,0,0
2023-12-07 2:30,-0.940880769,0.33873792,-0.999870808,5.8,0,61.4,951.4,12.221,136.45,-0.999079179,0,0,14.236,4.7,0.042904472,4.687,0.01607379,1008.1,1.184,1,0,10,0,0,0
2023-12-07 2:40,-0.999993908,-0.003490651,-0.999870808,4.8,0,58.6,951.8,12.221,134.798,-0.999183149,0,0,14.183,4.6,0.040410819,4.701,0.01607379,1008.6,1.184,1,0,10,0,0,0
2023-12-07 2:50,-0.999657325,-0.026176948,-0.999870808,6,0,58.2,951.7,12.221,133.382,-0.999723662,0,0,15.534,4.3,0.023507419,4.708,0.01607379,1008.5,1.184,1,0,10,0,0,0
2023-12-07 3:00,-0.901832526,0.432085749,-0.999870808,5.7,0,51.9,951.8,12.221,132.133,-0.99970743,0,0,15.441,4.5,-0.024187904,4.609,0.01607379,1008.6,1.184,1,0,10,0,0,0
2023-12-07 3:10,-0.792289643,0.610145164,-0.999870808,7.5,0,51.8,951.8,12.221,130.985,-0.999881249,0,0,17.032,4.6,-0.015410647,4.351,0.01607379,1008.6,1.185,1,0,10,0,0,0
2023-12-07 3:20,-0.923879533,0.382683432,-0.999879359,3.6,0,53.4,951.8,12.19,129.876,-0.999254181,0,0,18.382,4.3,-0.038614534,4.361,0.015532806,1008.6,1.185,1,0,10,0,0,0
2023-12-07 3:30,-0.801775644,0.597625147,-0.999890734,9.4,0,51.4,951.9,12.147,128.931,-0.996056565,0,0,18.936,4.4,-0.088720454,4.35,0.0147824,1008.7,1.185,1,0,10,0,0,0
2023-12-07 3:40,-0.96174131,0.273959219,-0.999890734,8.7,0,52.2,951.8,12.147,128.077,-0.999833042,0,0,18.494,4.1,-0.01827258,4.241,0.0147824,1008.7,1.186,1,0,10,0,0,0
2023-12-07 3:50,-0.999742609,0.022687334,-0.999890734,5.2,0,53.3,951.8,12.147,127.312,-0.996331867,0,0,17.716,4,-0.085573428,4.047,0.0147824,1008.7,1.187,1,0,10,0,0,0
2023-12-07 4:00,-0.980955155,0.194234351,-0.99928618,5.2,0,54.5,951.9,9.14,126.57,-0.990705155,0,0,17.791,3.7,-0.136026818,3.853,-0.037777387,1008.7,1.188,1,0,10,0,0,0
2023-12-07 4:10,-0.844327926,0.535826795,-0.992422276,7.7,0,52.5,952,4.242,125.866,-0.994574675,0,0,15.877,3.7,-0.104025077,3.621,-0.122874026,1008.8,1.189,1,0,10,0,0,0
2023-12-07 4:20,-0.908508178,0.417867074,-0.992422276,6.3,0,53.9,952.2,4.242,125.328,-0.996037962,0,0,16.201,3.4,-0.088929065,3.668,-0.122874026,1009.1,1.188,1,0,10,0,0,0
2023-12-07 4:30,-0.77384021,0.633380873,-0.992422276,6.5,0,56,952.5,4.242,138.143,-0.999816382,0,0,13.812,3.3,-0.019162542,3.465,-0.122874026,1009.5,1.189,1,0,10,0,0,0
2023-12-07 4:40,-0.781520472,0.623879597,-0.995702098,6.6,0,55.7,952.6,5.988,137.716,-0.999514749,0,0,14.814,3.1,0.031149088,3.059,-0.092613886,1009.6,1.191,1,0,10,0,0,0
2023-12-07 4:50,-0.964557418,0.26387305,-0.999964026,6.6,0,55.9,952.8,11.786,136.206,-0.993889885,0,0,13.431,2.9,0.11037616,3.061,0.008482198,1009.9,1.191,1,0,10,0,0,0
2023-12-07 5:00,-0.986572162,0.163325962,-0.998146501,5.6,0,57.6,953.2,14.784,135.107,-0.983828817,0,0,12.423,2.5,0.179111303,2.813,0.06085691,1010.4,1.192,1,0,10,0,0,0
2023-12-07 5:10,-0.934204474,0.356737999,-0.98755694,8.3,0,56.8,953.5,20.348,134.219,-0.976933898,0,0,13.53,2.4,0.213541937,2.549,0.157261854,1010.8,1.193,1,0,10,0,0,0
