timestamp,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,나셀 내부 공기밀도(단위 부피당 질량),정상가동_스위치,강제정지시간(분),정상가동시간(분),정상요청정지시간(분),계획정비시간(분),기술대기시간(분),유효전력생산량(kWh)
2023-04-16 16:10,-0.078459096,-0.996917334,-0.888977181,1.4,6,86.8,948.6,39.939,133.167,-0.068781437,0,0,4.972,6.7,0.997631753,7.86,0.457951495,1004.6,1.171,0,0,0,0,0,8.367,0
2023-04-16 16:20,-0.102792537,-0.994702817,-0.369341312,0.6,8,92.2,948.8,77.795,131.944,0.339854341,0,0,4.14,6.5,0.940478084,7.938,0.929293816,1004.9,1.17,0,0,0,0,0,10,0
2023-04-16 16:30,0.999742609,-0.022687334,0.352413389,0.2,0,93.7,948.9,121.93,131.024,0.693967534,0,0,4.407,6.5,0.720006293,7.831,0.935844433,1005,1.171,1,0,3.067,0,0,6.9,5.859
2023-04-16 16:40,0.70463421,0.709570737,0.636024349,0.9,0,90.9,949,140.798,133.675,0.742174728,0,0,4.428,6.9,0.670206441,7.625,0.771668988,1005,1.172,1,0,10,0,0,0,21.484
2023-04-16 16:50,0.957822495,0.28736052,0.733219743,1.7,0,93.3,949.2,148.457,132.177,0.719860933,0,0,3.517,7,0.694118316,7.498,0.679991771,1005.2,1.172,1,0,10,0,0,0,3.906
2023-04-16 17:00,0.844327926,0.535826795,0.739255099,0.6,0,90.2,949.2,148.969,131.057,0.838489913,0,0,3.554,7.2,0.544917119,7.611,0.673425496,1005.1,1.172,1,0,10,0,0,0,7.813
2023-04-16 17:10,0,1,0.822928188,0,0,91.2,949.2,156.675,133.452,0.935265001,0,0,3.242,7.3,0.353948269,7.599,0.568145402,1005.1,1.172,1,0,10,0,0,0,3.906
2023-04-16 17:20,-0.450877541,0.892585818,0.930468732,0.3,0,90.6,949.3,169.808,132.137,0.920334277,0,0,3.226,7.7,0.391132737,7.671,0.366371312,1005.1,1.171,1,0,10,0,0,0,1.953
2023-04-16 17:30,0.661311865,0.75011107,0.889671526,2.1,0,90.1,949.6,164.134,131.215,0.713690703,0,0,2.97,7.6,0.700460978,7.43,0.456601112,1005.4,1.172,1,0,5.367,0,0,0,0
2023-04-16 17:40,0.836764313,0.547563223,0.749857089,0.5,0,87.9,949.7,149.899,133.469,0.834145824,0,0,2.158,7.6,0.551543965,7.281,0.661599839,1005.5,1.173,0,0,0,0,0,0,0
2023-04-16 17:50,0.629320391,0.777145961,0.690680494,1,0,89.3,949.7,144.984,131.808,0.648199646,0,0,2.636,7.7,0.761470432,7.413,0.723160048,1005.5,1.173,0,0,0,0,0,0,0
2023-04-16 18:00,-0.35836795,0.933580426,0.690680494,0.1,2,90.6,949.9,144.984,132.061,0.709533841,0.5,0,2.524,7.6,0.704671362,7.291,0.723160048,1005.7,1.173,0,0,0,0,0,0,0
2023-04-16 18:10,-0.988228381,-0.152985836,0.690680494,0.9,3,94.5,950.2,144.984,132.881,0.553565984,0.5,0,2.094,7.2,0.83280532,7.497,0.723160048,1006.2,1.172,0,0,0,0,0,0,0
2023-04-16 18:20,0.450877541,0.892585818,0.690680494,0.3,0,95.4,950.2,144.984,131.32,0.863043114,0,0,2.157,7.2,0.505130265,7.641,0.723160048,1006.2,1.172,0,0,0,0,0,0,0
2023-04-16 18:30,0.549022818,0.835807361,0.690680494,0.7,0,95.2,950.3,144.984,132.976,0.700348863,0,0,2.711,6.8,0.713800722,7.26,0.723160048,1006.4,1.173,0,0,0,0,0,0,0
2023-04-16 18:40,0.575005252,0.818149717,0.627433179,0.6,0,96.1,950.8,140.163,132.236,0.428099343,0,0,4.678,6.7,0.903731682,6.733,0.778670409,1006.9,1.175,0,0,0,0,0,7.467,0
2023-04-16 18:50,0.853550797,0.521009632,0.608138143,1.6,0,96.4,950.8,138.757,131.062,0.745359656,0,0,5.109,6.4,0.66666257,7.101,0.793831216,1007,1.174,1,0,9.5,0,0,0.467,31.25
2023-04-16 19:00,-0.981627183,0.190808995,0.723087717,0.4,1,95.8,950.9,147.628,133.554,0.89646323,0,0,4.954,6.2,0.44311813,7.276,0.690756219,1007.2,1.173,1,0,10,0,0,0,33.203
2023-04-16 19:10,-0.992546152,-0.121869343,0.873797686,0,1,95.4,951.1,162.219,131.828,0.960220613,0,0,4.756,5.8,0.279242501,7.096,0.486289629,1007.5,1.174,1,0,10,0,0,0,27.344
2023-04-16 19:20,0.830984469,-0.556295616,0.948035288,1.5,1,95.5,951.1,172.75,131.938,0.984613172,0,0,5.137,5.5,0.17474811,6.569,0.318165197,1007.6,1.176,1,0,10,0,0,0,35.156
2023-04-16 19:30,0.49242356,-0.870355696,0.986819024,1.9,0,95.3,951.1,181.997,132.954,0.993354699,0,0,5.729,5.5,-0.115093188,6.777,0.161827727,1007.6,1.175,1,0,10,0,0,0,58.594
2023-04-16 19:40,0.534352349,-0.845261833,0.997255356,1.4,1,94.1,951.2,195.544,131.52,0.973034136,0,0,5.32,5.5,-0.230661158,6.964,-0.074038869,1007.7,1.174,1,0,10,0,0,0,39.063
2023-04-16 19:50,-0.844327926,0.535826795,0.97742327,0,0,94.8,951.6,203.498,132.443,0.959550172,0,0,4.569,5.1,-0.281537685,6.825,-0.211290678,1008.2,1.175,1,0,10,0,0,0,19.531
2023-04-16 20:00,0.390731128,-0.920504853,0.97742327,1.2,0,96,951.7,203.498,132.778,0.955541199,0,0,4.067,5.1,-0.294857623,6.819,-0.211290678,1008.3,1.175,1,0,10,0,0,0,13.672
2023-04-16 20:10,-0.33873792,-0.940880769,0.97742327,0,0,94.5,952,203.498,131.391,0.990671888,0,0,3.182,5.2,-0.136268889,6.667,-0.211290678,1008.6,1.176,1,0,10,0,0,0,0
2023-04-16 20:20,0,1,0.994476192,0,0,94.3,952.3,197.322,132.742,0.955982698,0,0,2.886,5.1,0.29342304,6.514,-0.104962395,1009,1.176,1,0,4.1,0,0,0.1,0
2023-04-16 20:30,0.471011881,-0.882126866,0.972202621,0.6,0,94.7,952.5,177.818,132.549,0.881806054,0,0,3.087,5,0.471612217,6.61,0.234141117,1009.2,1.176,0,0,0,0,0,0,0
2023-04-16 20:40,0.650774217,-0.759271307,0.894443201,0.9,0,92.9,952.5,164.742,131.232,0.95016811,0,0,2.243,5.5,0.311737972,6.814,0.447181575,1009.1,1.175,0,0,0,0,0,0,0
2023-04-16 20:50,0.998341817,-0.057564027,0.871239514,0.3,0,91.5,952.8,161.903,133.097,0.936776057,0,0,1.006,5.3,0.34992945,6.967,0.490858136,1009.4,1.174,0,0,0,0,0,0,0
2023-04-16 21:00,0.86162916,0.507538363,0.871239514,0.2,0,92.5,953,161.903,132.373,0.326096181,0,0,0.846,5.4,0.945336597,7.025,0.490858136,1009.6,1.174,0,0,0,0,0,0,0
2023-04-16 21:10,0,1,0.871239514,0,0,89.9,953,161.903,131.061,-0.817406391,0,0,0.947,5.7,0.576061448,7.127,0.490858136,1009.5,1.174,0,0,0,0,0,0,0
2023-04-16 21:20,-0.547563223,-0.836764313,0.871239514,1.1,0,91.6,953.2,161.903,133.4,-0.962274999,0,0,1.799,5.5,-0.272078715,7.263,0.490858136,1009.8,1.173,0,0,0,0,0,0,0
2023-04-16 21:30,-0.398749069,-0.917060074,0.871239514,1.1,0,89,953.3,161.903,132.145,-0.999595358,0,0,1.414,5.8,0.02844503,7.204,0.490858136,1009.8,1.173,0,0,0,0,0,0,0
2023-04-16 21:40,-0.564967003,-0.825113498,0.871239514,0,0,91.3,953.5,161.903,131.232,-0.99996902,0,0,1.955,5.7,-0.007871354,7.232,0.490858136,1010.1,1.173,0,0,0,0,0,0,0
2023-04-16 21:50,0,1,0.871239514,0,0,87.2,953.6,161.903,133.476,-0.945875985,0,0,2.405,6.1,0.324528306,7.357,0.490858136,1010.1,1.173,0,0,0,0,0,0,0
2023-04-16 22:00,-0.957319498,0.289031797,0.871239514,0.6,0,89,953.9,161.903,131.779,-0.853623536,0,0,2.263,6.1,0.520890449,7.251,0.490858136,1010.4,1.173,0,0,0,0,0,0,0
2023-04-16 22:10,-0.794414621,-0.60737584,0.871239514,1.3,0,90.5,954,161.903,132.159,-0.883455093,0,0,2.328,5.9,0.468515847,7.179,0.490858136,1010.5,1.174,0,0,0,0,0,0,0
2023-04-16 22:20,-0.797583929,-0.603207988,0.300822316,1,0,89.9,954.2,111.596,132.787,-0.99996735,0,0,2.84,5.8,0.008080786,7.342,0.953680205,1010.8,1.173,0,0,0,0,0,0,0
2023-04-16 22:30,-0.695912797,-0.718126298,-0.972414721,1.3,0,87.4,954.3,24.682,131.243,-0.990554987,0,0,3.518,6.1,-0.137116073,7.464,0.233258678,1010.8,1.172,0,0,0,0,0,4.1,0
2023-04-16 22:40,-0.526955795,-0.849892693,-0.994933485,0.5,0,84.8,954.5,5.533,133.068,-0.999173245,0,0,4.155,6.4,0.040654964,7.422,-0.100535365,1010.9,1.173,1,0,9.667,0,0,0.3,15.625
2023-04-16 22:50,-0.133986185,-0.9909832,-0.999796119,1.5,0,86.5,954.4,10.135,132.265,-0.967037051,0,0,3.147,5.9,-0.254635704,7.458,-0.020192087,1011,1.172,1,0,10,0,0,0,0
2023-04-16 23:00,-0.46638664,-0.884580975,-0.97480793,1.7,0,90.5,954.4,-1.584,131.01,-0.920579851,0,0,3.677,5.6,-0.390554397,7.497,-0.223045958,1011,1.172,1,0,1.933,0,0,6.267,1.953
2023-04-16 23:10,-0.63742399,-0.770513243,-0.931278533,2.4,2,88.2,954.5,-10.068,133.57,-0.856627484,0,0,4.575,5.8,-0.515935416,7.508,-0.364307967,1011.1,1.172,1,0,8.833,0,0,1.167,15.625
2023-04-16 23:20,-0.785856893,-0.618408395,-0.870200954,2.3,0,90.9,954.8,-18.218,132.118,-0.840235536,0,0,4.224,5.5,-0.542221582,7.563,-0.492696966,1011.5,1.172,1,0,10,0,0,0,13.672
2023-04-16 23:30,-0.792289643,-0.610145164,-0.870200954,2.1,0,90.5,954.8,-18.218,130.971,-0.823324627,0,0,5.236,5.7,-0.567570751,7.67,-0.492696966,1011.4,1.171,1,0,10,0,0,0,27.344
2023-04-16 23:40,-0.576432316,-0.817144898,-0.871633319,2.4,0,89.3,954.8,-18.218,133.684,-0.839060089,0,0,6.121,5.7,-0.544038756,7.76,-0.490158502,1011.4,1.171,1,0,10,0,0,0,46.875
2023-04-16 23:50,-0.685818353,-0.727772758,-0.870200954,2.6,0,89.1,955,-18.218,132.181,-0.9196228,0,0,6.28,5.8,-0.39280263,7.999,-0.492696966,1011.6,1.17,1,0,10,0,0,0,68.359
2023-04-17 0:00,-0.670426619,-0.741975841,-0.870200954,2.4,0,89.2,955.1,-18.218,131.143,-0.929821454,0,0,5.934,5.9,-0.368010956,8.02,-0.492696966,1011.7,1.17,1,0,10,0,0,0,52.734
2023-04-17 0:10,-0.864274802,-0.503019947,-0.922497672,2.1,0,88,955.2,-11.408,133.287,-0.963396877,0,0,6.056,6,-0.2680792,8.238,-0.386002648,1011.8,1.169,1,0,10,0,0,0,58.594
2023-04-17 0:20,-0.872922077,-0.487859659,-0.928265289,2.4,0,86.7,955.3,-10.535,132.489,-0.961338631,0,0,6.071,6.2,-0.27536891,8.14,-0.371918745,1011.8,1.17,1,0,10,0,0,0,58.594
2023-04-17 0:30,-0.849892693,-0.526955795,-0.928265289,2,0,86.9,955.4,-10.535,131.522,-0.956422044,0,0,6.771,6.2,-0.291987796,8.1,-0.371918745,1011.9,1.17,1,0,10,0,0,0,83.984
2023-04-17 0:40,-0.958819735,-0.284015345,-0.928265289,2.7,0,87.5,955.5,-10.535,132.337,-0.953921414,0,0,7.434,6.1,-0.300056555,8.062,-0.371918745,1012.1,1.17,1,0,10,0,0,0,109.375
2023-04-17 0:50,-0.685818353,-0.727772758,-0.928265289,2.7,0,84.8,955.6,-10.535,132.962,-0.957697019,0,0,7.401,6.3,-0.287778421,8.125,-0.371918745,1012.1,1.17,1,0,10,0,0,0,115.234
2023-04-17 1:00,-0.837718717,-0.546101961,-0.928265289,2.8,0,85.5,955.6,-10.535,132.025,-0.959854263,0,0,7.002,6.3,-0.280499187,8.077,-0.371918745,1012.1,1.17,1,0,10,0,0,0,99.609
2023-04-17 1:10,-0.898027576,-0.43993917,-0.928265289,2.6,0,83.9,955.7,-10.535,131.292,-0.968817116,0,0,7.067,6.4,-0.247776909,8.038,-0.371918745,1012.2,1.17,1,0,10,0,0,0,101.563
2023-04-17 1:20,-0.919135339,-0.39394191,-0.963321977,2,0,81.4,955.7,-4.268,133.065,-0.982067461,0,0,6.925,6.6,-0.188529844,8.013,-0.268348221,1012.2,1.17,1,0,10,0,0,0,89.844
2023-04-17 1:30,-0.997440783,-0.071497444,-0.969338222,1.5,0,81.2,955.7,-2.925,132.714,-0.980669339,0,0,6.969,6.6,-0.195672297,7.917,-0.245730363,1012.2,1.17,1,0,10,0,0,0,91.797
2023-04-17 1:40,-0.999876632,-0.015707317,-0.969338222,1.2,0,83.2,955.8,-2.925,131.905,-0.990102197,0,0,6.954,6.3,-0.140348276,7.897,-0.245730363,1012.3,1.171,1,0,10,0,0,0,95.703
2023-04-17 1:50,-0.942641491,0.333806859,-0.969338222,1.7,0,83,955.8,-2.925,131.208,-0.995198403,0,0,6.53,6.4,-0.097878185,7.772,-0.245730363,1012.3,1.171,1,0,10,0,0,0,83.984
2023-04-17 2:00,-0.991894443,-0.127064609,-0.993123735,2,0,84,955.8,4.583,133.383,-0.996125939,0,0,6.863,6.1,-0.087938125,7.597,-0.117069412,1012.4,1.172,1,0,10,0,0,0,82.031
2023-04-17 2:10,-0.928485827,-0.371367836,-0.993342641,1.3,0,83.3,955.8,4.685,132.596,-0.995366038,0,0,7.139,6.2,-0.096158461,7.53,-0.115197211,1012.4,1.172,1,0,10,0,0,0,97.656
2023-04-17 2:20,-0.988756381,0.149535343,-0.993342641,1.1,0,85.3,955.7,4.685,131.819,-0.990586072,0,0,7.61,5.9,-0.13689132,7.519,-0.115197211,1012.3,1.172,1,0,10,0,0,0,113.281
2023-04-17 2:30,-0.994521895,-0.104528463,-0.993342641,2,0,84.6,955.9,4.685,131.164,-0.986768136,0,0,7.875,5.9,-0.162137738,7.467,-0.115197211,1012.6,1.172,1,0,10,0,0,0,121.094
2023-04-17 2:40,-0.981958713,-0.189095443,-0.993342641,2.5,0,85.9,955.9,4.685,133.404,-0.988769427,0,0,8.309,5.8,-0.149449058,7.438,-0.115197211,1012.6,1.172,1,0,10,0,0,0,140.625
2023-04-17 2:50,-0.999657325,-0.026176948,-0.993342641,2.9,0,81.8,955.9,4.685,132.558,-0.99307666,0,0,8.043,6.2,-0.117468068,7.362,-0.115197211,1012.5,1.173,1,0,10,0,0,0,138.672
2023-04-17 3:00,-0.915662593,-0.401947777,-0.993342641,1.9,0,83.6,956,4.685,131.983,-0.988287051,0,0,8.699,5.8,-0.152606373,7.177,-0.115197211,1012.7,1.174,1,0,10,0,0,0,160.156
2023-04-17 3:10,-0.849892693,-0.526955795,-0.993342641,2.4,0,83.1,956,4.685,131.521,-0.988337603,0,0,9.805,5.7,-0.152278636,7.122,-0.115197211,1012.7,1.174,1,0,10,0,0,0,207.031
2023-04-17 3:20,-0.934825676,-0.355106962,-0.993342641,3.2,0,81.2,956.1,4.685,132.038,-0.988925387,0,0,10.586,6,-0.148413539,7.025,-0.115197211,1012.7,1.174,1,0,10,0,0,0,248.047
2023-04-17 3:30,-0.999847695,0.017452406,-0.993342641,2.6,0,77.5,956.3,4.685,132.909,-0.990721767,0,0,10.009,6.1,-0.13590578,7.076,-0.115197211,1012.9,1.174,1,0,10,0,0,0,224.609
2023-04-17 3:40,-0.998440764,0.055821505,-0.993719187,2.2,0,80.7,956.3,4.685,132.501,-0.991488091,0,0,9.685,5.7,-0.130197409,7.12,-0.111902535,1013,1.174,1,0,10,0,0,0,214.844
2023-04-17 3:50,-0.999998477,0.001745328,-0.993342641,2.6,0,83,956.2,4.685,132.288,-0.999560378,0,0,9.739,5.4,-0.029648798,7.284,-0.115197211,1013,1.173,1,0,10,0,0,0,250
2023-04-17 4:00,-0.99970149,0.024432178,-0.993342641,2.9,0,82.1,956.3,4.685,132.18,-0.999997224,0,0,9.588,5.3,0.002356192,7.332,-0.115197211,1013.1,1.173,1,0,10,0,0,0,261.719
2023-04-17 4:10,-0.991444861,-0.130526192,-0.995928571,3,0,78.6,956.4,6.13,132.08,-0.99886008,0,0,10.009,5.6,0.047734062,7.469,-0.090145888,1013.2,1.172,1,0,10,0,0,0,269.531
2023-04-17 4:20,-0.999657325,-0.026176948,-0.999849214,2.7,0,77.7,956.4,12.295,132.025,-0.998579766,0,0,10.799,5.5,0.053277119,7.849,0.017365153,1013.2,1.171,1,0,10,0,0,0,292.969
2023-04-17 4:30,-0.99505557,0.09931975,-0.999849214,2.7,0,75.4,956.4,12.295,131.974,-0.999400534,0,0,10.512,5.9,0.034620413,7.837,0.017365153,1013.1,1.171,1,0,10,0,0,0,271.484
2023-04-17 4:40,-0.975534544,0.219846204,-0.999849214,2.1,0,72,956.5,12.295,131.973,-0.999846168,0,0,10.623,6.2,0.01753966,7.66,0.017365153,1013.1,1.172,1,0,10,0,0,0,263.672
2023-04-17 4:50,-0.977783237,0.209618563,-0.999849214,2.6,0,74,956.6,12.295,132.024,-0.999929573,0,0,10.718,6.1,-0.01186796,7.627,0.017365153,1013.2,1.172,1,0,10,0,0,0,259.766
2023-04-17 5:00,-0.981627183,0.190808995,-0.999849214,1.7,0,75.6,956.7,12.295,132.062,-0.999911796,0,0,11.002,5.9,0.013281565,7.662,0.017365153,1013.4,1.172,1,0,10,0,0,0,281.25
2023-04-17 5:10,-0.982612797,-0.185666615,-0.999849214,3.1,0,71.7,956.8,12.295,132.081,-0.999996101,0,0,11.3,6.3,0.002792523,7.631,0.017365153,1013.4,1.172,1,0,10,0,0,0,296.875
2023-04-17 5:20,-0.981627183,-0.190808995,-0.999849214,2.9,0,70.3,957,12.295,132.12,-0.999568106,0,0,11.015,6.5,-0.029387113,7.463,0.017365153,1013.6,1.172,1,0,10,0,0,0,267.578
2023-04-17 5:30,-0.94664926,-0.322265695,-0.999849214,2.8,0,70.3,957.2,12.295,132.205,-0.998442712,0,0,10.952,6.5,-0.055786653,7.198,0.017365153,1013.8,1.173,1,0,10,0,0,0,250
2023-04-17 5:40,-0.989015863,0.147809411,-0.999849214,3.3,0,68.7,957.3,12.295,132.23,-0.998099471,0,0,10.795,6.6,-0.061623414,7.198,0.017365153,1013.8,1.173,1,0,10,0,0,0,238.281
2023-04-17 5:50,-0.998026728,0.06279052,-0.999849214,2.5,0,70.9,957.3,12.295,132.292,-0.997574995,0,0,10.685,6.2,-0.069599776,7.224,0.017365153,1014,1.173,1,0,10,0,0,0,220.703
2023-04-17 6:00,-0.929776486,0.368124553,-0.999849214,2.4,0,69.2,957.4,12.295,132.334,-0.998598302,0,0,10.472,6.4,-0.052928546,7.178,0.017365153,1014,1.174,1,0,10,0,0,0,216.797
2023-04-17 6:10,-0.99853667,-0.054078813,-0.999849214,2.5,0,71.2,957.5,12.295,132.34,-0.997866906,0,0,10.582,6.2,-0.065281217,7.2,0.017365153,1014.2,1.173,1,0,10,0,0,0,228.516
2023-04-17 6:20,-0.968583161,-0.248689887,-0.999849214,3.7,0,68.4,957.7,12.295,132.356,-0.998117712,0,0,10.993,6.5,-0.061327269,7.417,0.017365153,1014.3,1.173,1,0,10,0,0,0,234.375
2023-04-17 6:30,-0.789084085,-0.6142852,-0.999785771,2,0,68.3,957.9,12.295,132.183,-0.999296036,0,0,10.13,6.6,-0.037515773,7.572,0.020698127,1014.5,1.172,1,0,10,0,0,0,201.172
2023-04-17 6:40,-0.975149354,0.221548498,-0.999849214,3.1,0,67.7,958,12.295,132.336,-0.998158166,0,0,9.313,6.7,-0.060665279,7.591,0.017365153,1014.6,1.172,1,0,10,0,0,0,171.875
2023-04-17 6:50,-0.984807753,0.173648178,-0.999849214,2.4,0,70.8,958.2,12.295,132.145,-0.996191655,0,0,9.46,6.5,-0.087190516,7.729,0.017365153,1014.8,1.171,1,0,10,0,0,0,167.969
2023-04-17 7:00,-0.987959866,0.154710386,-0.999849214,2.9,0,69.8,958.3,12.295,132.147,-0.996712756,0,0,10.001,6.6,-0.08101656,7.706,0.017365153,1014.9,1.171,1,0,10,0,0,0,195.313
2023-04-17 7:10,-0.953190668,0.302369891,-0.999849214,2,0,71.4,958.5,12.295,132.287,-0.993985828,0,0,11.061,6.9,-0.109508786,7.688,0.017365153,1015,1.171,1,0,10,0,0,0,232.422
2023-04-17 7:20,-0.99853667,-0.054078813,-0.999849214,3.6,0,70.6,958.7,12.295,132.282,-0.994003017,0,0,12.271,7.1,-0.109352649,7.71,0.017365153,1015.2,1.171,1,0,10,0,0,0,281.25
2023-04-17 7:30,-0.989525789,-0.144356201,-0.999849214,2.8,0,65.1,958.9,12.295,132.1,-0.995874902,0,0,12.216,7.5,-0.090736868,7.716,0.017365153,1015.3,1.171,1,0,10,0,0,0,289.063
2023-04-17 7:40,-0.999847695,-0.017452406,-0.999849214,3.2,0,68,959,12.295,132.267,-0.995904937,0,0,12.442,7.6,-0.090406619,7.701,0.017365153,1015.4,1.171,1,0,10,0,0,0,294.922
2023-04-17 7:50,-0.999610115,-0.027921639,-0.999849214,2.8,0,67.4,959.1,12.295,132.098,-0.99743204,0,0,12.215,7.9,-0.071619304,7.843,0.017365153,1015.4,1.171,1,0,10,0,0,0,304.688
2023-04-17 8:00,-0.996778878,-0.080198924,-0.999849214,4.2,0,70.2,959.1,12.295,132.062,-0.999946802,0,0,11.831,8.1,-0.010314713,7.935,0.017365153,1015.4,1.17,1,0,10,0,0,0,330.078
2023-04-17 8:10,-0.999610115,-0.027921639,-0.999849214,3.2,0,65.6,959.2,12.295,132.163,-0.999862834,0,0,11.537,8.4,-0.016562417,8.06,0.017365153,1015.4,1.17,1,0,10,0,0,0,320.313
2023-04-17 8:20,-0.988756381,-0.149535343,-0.999849214,3.6,0,63.6,959.4,12.295,131.995,-0.999905906,0,0,10.673,8.6,0.013717858,8.049,0.017365153,1015.5,1.17,1,0,10,0,0,0,285.156
2023-04-17 8:30,-0.953716951,-0.3007058,-0.999849214,3.3,0,60.2,959.5,12.295,132.087,-0.999260905,0,0,11.522,8.8,0.03844013,8.257,0.017365153,1015.6,1.169,1,0,10,0,0,0,335.938
2023-04-17 8:40,-0.926528631,-0.376224263,-0.999849214,3.7,0,60.6,959.7,12.295,131.983,-0.999940505,0,0,11.863,9,0.010908091,8.268,0.017365153,1016,1.169,1,0,10,0,0,0,333.984
2023-04-17 8:50,-0.999048222,0.043619387,-0.999849214,1.2,0,58.9,959.8,12.295,132.02,-0.99965366,0,0,11.011,9.4,0.026316527,8.495,0.017365153,1016,1.168,1,0,10,0,0,0,285.156
2023-04-17 9:00,-0.859852272,0.510542918,-0.999849214,2.3,0,59.5,960,12.295,132.011,-0.999922355,0,0,10.048,9.9,0.012461328,8.639,0.017365153,1016.1,1.167,1,0,10,0,0,0,234.375
2023-04-17 9:10,-0.902585284,0.430511097,-0.999849214,2.1,0,59.4,960.1,12.295,132.021,-0.999967772,0,0,10.21,10.2,-0.008028428,8.739,0.017365153,1016.1,1.167,1,0,10,0,0,0,228.516
2023-04-17 9:20,-0.86162916,0.507538363,-0.999849214,3.5,0,58.1,960,12.295,132.036,-0.999876906,0,0,10.279,10.5,-0.015689866,8.822,0.017365153,1015.9,1.167,1,0,10,0,0,0,208.984
2023-04-17 9:30,-0.988756381,0.149535343,-0.999849214,2.2,0,53.8,960.2,12.295,131.963,-0.997916744,0,0,8.655,10.8,0.064514891,9.058,0.017365153,1016,1.166,1,0,10,0,0,0,142.578
2023-04-17 9:40,-0.89725837,0.441505853,-0.999849214,4,0,53.4,960.5,12.295,132.089,-0.999546295,0,0,8.107,11.4,0.030119827,9.472,0.017365153,1016.2,1.164,1,0,10,0,0,0,115.234
2023-04-17 9:50,-0.713250449,0.700909264,-0.999849214,2.1,0,54,960.5,12.295,132.172,-0.999933252,0,0,8.378,11.4,-0.011553823,9.76,0.017365153,1016.2,1.163,1,0,10,0,0,0,121.094
2023-04-17 10:00,-0.910683661,0.41310443,-0.999849214,3.5,0,51.4,960.7,12.295,132.294,-0.996989484,0,0,7.916,11.9,0.077536889,10.117,0.017365153,1016.2,1.161,1,0,10,0,0,0,107.422
2023-04-17 10:10,-0.9909832,0.133986185,-0.999849214,1.5,0,54.5,960.8,12.295,132.407,-0.999983009,0,0,7.976,12.5,0.005829367,10.318,0.017365153,1016.2,1.161,1,0,10,0,0,0,105.469
2023-04-17 10:20,-0.645457688,0.763796029,-0.998627707,2.4,0,52.6,960.9,14.304,132.476,-0.988393349,0,0,6.252,12.5,0.151916381,10.723,0.052370815,1016.3,1.159,1,0,10,0,0,0,52.734
2023-04-17 10:30,-0.948876012,0.315649037,-0.983938046,3.3,0,48.3,960.8,21.585,132.467,-0.920313796,0,0,4.633,12.4,0.391180925,10.996,0.178510283,1016.2,1.158,1,0,10,0,0,0,13.672
2023-04-17 10:40,-0.838670568,0.544639035,-0.958407298,2.8,0,48.5,960.8,27.883,132.398,-0.939040259,0,0,3.841,13,0.343807203,11.485,0.285404015,1016,1.156,1,0,10,0,0,0,7.813
2023-04-17 10:50,-0.627963058,0.778243149,-0.94337908,2.4,0,44.6,960.8,30.675,132.205,-0.930039672,0,0,4.007,12.5,0.367459124,11.683,0.331716612,1016.2,1.155,1,0,10,0,0,0,9.766
2023-04-17 11:00,-0.953190668,0.302369891,-0.949972052,1.7,0,44.7,960.8,29.481,131.863,-0.995838398,0,0,4.054,13.1,0.091136631,11.668,0.312334919,1016,1.155,1,0,10,0,0,0,5.859
2023-04-17 11:10,0.894934362,0.446197813,-0.985315662,1.9,0,39.4,960.9,21.144,131.399,-0.95268801,0,0,3.509,13.7,0.303949924,11.936,0.170742631,1016,1.154,1,0,10,0,0,0,3.906
2023-04-17 11:20,-0.034899497,0.999390827,-0.937579749,1.4,0,36.9,961,31.651,132.233,-0.907462428,0,0,2.648,13.7,0.420133244,12.397,0.347770346,1016.1,1.152,1,0,0.267,0,0,0,0
2023-04-17 11:30,0.741975841,0.670426619,-0.901628811,1.1,0,39.6,960.9,36.925,132.992,-0.998790741,0,0,2.342,14.6,0.049163552,12.778,0.432510679,1016,1.151,0,0,0,0,0,0,0
2023-04-17 11:40,-0.913545458,-0.406736643,-0.959952117,0.9,0,34.8,961,26.367,132.158,-0.837566184,0,0,3.346,14,-0.546335875,12.676,0.280164118,1016.3,1.151,0,0,0,0,0,0.833,0
2023-04-17 11:50,0.813100761,0.58212297,-0.790625458,1.6,0,38.7,960.9,-26.433,131.367,-0.940845291,0,0,3.542,15.4,-0.338836447,13.135,-0.612300077,1015.7,1.149,1,0,7,0,0,3,9.766
2023-04-17 12:00,-0.825113498,0.564967003,-0.943697071,3,0,40.3,961,-7.995,132.81,-0.994532836,0,0,3.703,14.7,0.104424317,13.124,-0.33081088,1016,1.149,1,0,10,0,0,0,13.672
2023-04-17 12:10,-0.209618563,-0.977783237,-0.997883963,0.6,0,39.1,960.9,15.028,132.63,-0.98538115,0,0,3.95,13.8,0.170364285,13.251,0.065019974,1015.9,1.149,1,0,10,0,0,0,11.719
2023-04-17 12:20,-0.898027576,-0.43993917,-0.997883963,1,0,35.3,960.9,15.028,131.305,-0.997001651,0,0,3.788,15,0.077380282,13.37,0.065019974,1015.8,1.148,1,0,10,0,0,0,7.813
