ring,lon,lat
1,129.448231,35.854661
1,129.448244,35.854597
1,129.448244,35.854552
1,129.448283,35.854512
1,129.448237,35.854469
1,129.448255,35.854423
1,129.44829,35.854381
1,129.448364,35.854356
1,129.448369,35.854327
1,129.448378,35.854249
1,129.448479,35.854175
1,129.448519,35.85403
1,129.448528,35.853876
1,129.448523,35.853738
1,129.448521,35.853712
1,129.448524,35.853629
1,129.448509,35.853476
1,129.448472,35.853099
1,129.448445,35.852836
1,129.448854,35.852364
1,129.449395,35.852263
1,129.449358,35.851953
1,129.449132,35.851893
1,129.448974,35.85174
1,129.449088,35.851397
1,129.449188,35.851354
1,129.449154,35.851242
1,129.449208,35.851123
1,129.4492,35.850998
1,129.449454,35.850726
1,129.449936,35.850417
1,129.450151,35.849993
1,129.449838,35.849351
1,129.449905,35.849181
1,129.449947,35.849179
1,129.450706,35.849144
1,129.45072,35.849131
1,129.450734,35.849119
1,129.450995,35.848882
1,129.451814,35.848376
1,129.452354,35.847856
1,129.452405,35.847863
1,129.452762,35.847916
1,129.452815,35.847904
1,129.452827,35.847901
1,129.453002,35.847861
1,129.453005,35.84786
1,129.453401,35.847769
1,129.453438,35.847752
1,129.454064,35.84746
1,129.454438,35.847084
1,129.454513,35.84706
1,129.454559,35.847046
1,129.455208,35.846843
1,129.455224,35.846849
1,129.455857,35.847118
1,129.456678,35.847047
1,129.457661,35.846961
1,129.45852,35.847058
1,129.459584,35.84815
1,129.460016,35.8485
1,129.460906,35.849222
1,129.462073,35.84899
1,129.463017,35.848965
1,129.463486,35.848952
1,129.464952,35.848716
1,129.46556,35.849303
1,129.466169,35.849223
1,129.466194,35.849219
1,129.466873,35.850063
1,129.466877,35.850068
1,129.466973,35.850199
1,129.46795,35.851229
1,129.468347,35.851259
1,129.468367,35.851244
1,129.469782,35.850149
1,129.469804,35.850142
1,129.469921,35.850101
1,129.470065,35.850051
1,129.470363,35.849963
1,129.471077,35.850016
1,129.471731,35.850002
1,129.472272,35.849807
1,129.4731,35.849996
1,129.47319,35.850038
1,129.473596,35.85029
1,129.474074,35.850285
1,129.47414,35.850284
1,129.474496,35.850034
1,129.474505,35.850028
1,129.47455,35.850033
1,129.474774,35.85006
1,129.475198,35.85011
1,129.475211,35.850111
1,129.475753,35.850674
1,129.475758,35.850679
1,129.475925,35.850771
1,129.47622,35.850932
1,129.476224,35.850938
1,129.476448,35.851356
1,129.477121,35.851575
1,129.478052,35.851877
1,129.478831,35.852691
1,129.480341,35.853147
1,129.481742,35.851515
1,129.482423,35.851108
1,129.48244,35.851104
1,129.482599,35.85106
1,129.483215,35.850889
1,129.483573,35.850648
1,129.483575,35.850647
1,129.484343,35.85013
1,129.484442,35.849994
1,129.484898,35.849199
1,129.485982,35.848112
1,129.486168,35.847465
1,129.487029,35.846297
1,129.487531,35.845455
1,129.488859,35.844705
1,129.489135,35.844193
1,129.489577,35.843937
1,129.490124,35.843423
1,129.490137,35.843411
1,129.491101,35.843173
1,129.491684,35.843159
1,129.492261,35.842853
1,129.492657,35.842919
1,129.493195,35.843009
1,129.493858,35.843097
1,129.494688,35.842413
1,129.494693,35.842408
1,129.494862,35.842259
1,129.495251,35.84187
1,129.495787,35.841548
1,129.495831,35.841546
1,129.496371,35.841522
1,129.496495,35.841516
1,129.496502,35.841519
1,129.496504,35.84152
1,129.497134,35.841803
1,129.497194,35.841786
1,129.497259,35.841768
1,129.497525,35.841693
1,129.49753,35.841685
1,129.497787,35.841275
1,129.497989,35.840826
1,129.498661,35.840599
1,129.498663,35.840598
1,129.498712,35.840582
1,129.498713,35.840579
1,129.498844,35.840257
1,129.499693,35.840131
1,129.500379,35.839884
1,129.500585,35.840006
1,129.501109,35.839984
1,129.501655,35.840452
1,129.502112,35.840709
1,129.503097,35.84039
1,129.503318,35.840464
1,129.503503,35.840371
1,129.503505,35.840371
1,129.503987,35.840128
1,129.504017,35.840113
1,129.504397,35.840218
1,129.504714,35.840306
1,129.505626,35.840088
1,129.506283,35.839206
1,129.507648,35.838984
1,129.507538,35.838709
1,129.507826,35.838342
1,129.507829,35.838339
1,129.508285,35.838411
1,129.508289,35.838411
1,129.509274,35.838566
1,129.509425,35.838589
1,129.509445,35.838592
1,129.50955,35.838638
1,129.50983,35.838759
1,129.51142,35.838926
1,129.51232,35.839612
1,129.512355,35.839639
1,129.51319,35.839685
1,129.513599,35.839833
1,129.51399,35.839975
1,129.514502,35.840221
1,129.514464,35.840226
1,129.514495,35.840243
1,129.515162,35.840619
1,129.515318,35.840708
1,129.515792,35.841047
1,129.515866,35.841098
1,129.516172,35.841293
1,129.516436,35.841499
1,129.516721,35.841672
1,129.5169,35.84175
1,129.5173,35.841877
1,129.517288,35.841776
1,129.517331,35.841749
1,129.517372,35.841749
1,129.517363,35.841837
1,129.517362,35.841844
1,129.517381,35.841848
1,129.517668,35.841921
1,129.517713,35.841892
1,129.518322,35.84103
1,129.518886,35.840081
1,129.519039,35.839798
1,129.519148,35.839554
1,129.519188,35.839429
1,129.519208,35.83939
1,129.519281,35.839118
1,129.519228,35.839106
1,129.519059,35.83907
1,129.519059,35.839075
1,129.519029,35.839302
1,129.519005,35.83939
1,129.518982,35.839354
1,129.518979,35.839284
1,129.518961,35.83925
1,129.518945,35.839236
1,129.518929,35.839227
1,129.518962,35.839222
1,129.518993,35.839114
1,129.518907,35.839098
1,129.518825,35.839124
1,129.518673,35.83914
1,129.518649,35.839135
1,129.518674,35.839125
1,129.518727,35.839118
1,129.518764,35.839108
1,129.518871,35.83908
1,129.518926,35.839065
1,129.518998,35.839042
1,129.519322,35.839075
1,129.519601,35.838652
1,129.519639,35.838596
1,129.519919,35.838256
1,129.520042,35.838048
1,129.520208,35.837826
1,129.520111,35.837771
1,129.520124,35.83776
1,129.520043,35.837691
1,129.520013,35.837716
1,129.519923,35.837665
1,129.519932,35.837657
1,129.519881,35.837625
1,129.519763,35.837584
1,129.519661,35.837546
1,129.519546,35.837524
1,129.519334,35.837518
1,129.519299,35.837581
1,129.519283,35.837579
1,129.519231,35.837569
1,129.519221,35.837476
1,129.518915,35.837453
1,129.518908,35.83748
1,129.518896,35.837481
1,129.518576,35.837385
1,129.518571,35.837411
1,129.518493,35.837396
1,129.518473,35.837429
1,129.518339,35.837374
1,129.518308,35.837406
1,129.51821,35.837351
1,129.518123,35.837302
1,129.518061,35.837247
1,129.518032,35.837231
1,129.51796,35.837189
1,129.517776,35.837108
1,129.51772,35.837072
1,129.517668,35.837034
1,129.517557,35.836941
1,129.517611,35.836912
1,129.517587,35.836877
1,129.517634,35.836839
1,129.517779,35.83672
1,129.517861,35.836652
1,129.517958,35.8366
1,129.518316,35.836398
1,129.518563,35.83626
1,129.518798,35.836131
1,129.518751,35.836073
1,129.518555,35.836184
1,129.51816,35.836406
1,129.517808,35.836603
1,129.517826,35.836623
1,129.517762,35.836676
1,129.517595,35.836815
1,129.517591,35.836817
1,129.517434,35.836629
1,129.517294,35.836675
1,129.517174,35.836369
1,129.517088,35.836144
1,129.517008,35.836133
1,129.516911,35.836035
1,129.516769,35.835946
1,129.516543,35.835804
1,129.516408,35.835833
1,129.516332,35.835719
1,129.516239,35.835717
1,129.516188,35.835716
1,129.516033,35.835497
1,129.516037,35.835475
1,129.516036,35.835428
1,129.515951,35.835295
1,129.515885,35.835256
1,129.515821,35.835168
1,129.515743,35.835162
1,129.515709,35.835126
1,129.515652,35.835141
1,129.515556,35.835105
1,129.51547,35.835073
1,129.515468,35.835065
1,129.51579,35.834937
1,129.515806,35.834926
1,129.515896,35.834844
1,129.515277,35.834328
1,129.514757,35.833897
1,129.51465,35.833612
1,129.514642,35.833553
1,129.514524,35.833263
1,129.514231,35.832682
1,129.513988,35.832271
1,129.513942,35.832195
1,129.513794,35.83175
1,129.513719,35.83149
1,129.513633,35.831195
1,129.513338,35.831177
1,129.513211,35.831215
1,129.513197,35.831189
1,129.513242,35.831143
1,129.513271,35.831062
1,129.513387,35.830873
1,129.51338,35.830798
1,129.513371,35.830716
1,129.513173,35.830525
1,129.513041,35.830388
1,129.512891,35.830232
1,129.512756,35.830089
1,129.512654,35.829875
1,129.512617,35.829794
1,129.512468,35.829546
1,129.512283,35.829404
1,129.512144,35.829364
1,129.512114,35.829339
1,129.51207,35.829259
1,129.512098,35.829217
1,129.512146,35.829198
1,129.512107,35.829151
1,129.512097,35.829094
1,129.512021,35.828941
1,129.512165,35.828701
1,129.512394,35.828665
1,129.51235,35.82852
1,129.511678,35.828152
1,129.511625,35.828168
1,129.511532,35.828051
1,129.511524,35.827939
1,129.511492,35.827902
1,129.511473,35.827879
1,129.51146,35.827835
1,129.511369,35.827697
1,129.511324,35.827648
1,129.511362,35.827554
1,129.511525,35.827137
1,129.511743,35.826537
1,129.511745,35.826468
1,129.511679,35.826471
1,129.511679,35.826517
1,129.511317,35.827515
1,129.511177,35.827395
1,129.511037,35.8273
1,129.511043,35.827291
1,129.510848,35.827201
1,129.510713,35.827156
1,129.510384,35.826932
1,129.51032,35.826778
1,129.510299,35.826558
1,129.510334,35.826382
1,129.510329,35.826326
1,129.510294,35.826295
1,129.510292,35.826271
1,129.510278,35.826258
1,129.510304,35.826249
1,129.510149,35.826136
1,129.510134,35.82613
1,129.510014,35.826028
1,129.510012,35.826018
1,129.510053,35.826006
1,129.509992,35.82581
1,129.509981,35.825811
1,129.509994,35.82577
1,129.510075,35.825557
1,129.510111,35.82548
1,129.510139,35.825207
1,129.510124,35.825165
1,129.510099,35.82514
1,129.510094,35.825126
1,129.510013,35.825046
1,129.509948,35.825061
1,129.509849,35.824974
1,129.509803,35.824951
1,129.509735,35.824888
1,129.50968,35.82486
1,129.509607,35.824823
1,129.509424,35.824784
1,129.509346,35.8248
1,129.509109,35.824685
1,129.509054,35.824657
1,129.509028,35.824618
1,129.508803,35.824446
1,129.508607,35.824276
1,129.508559,35.824214
1,129.508399,35.824113
1,129.508362,35.824038
1,129.508468,35.82408
1,129.508523,35.823725
1,129.508547,35.823467
1,129.50855,35.82328
1,129.508477,35.823192
1,129.508356,35.823111
1,129.50826,35.82308
1,129.508089,35.823078
1,129.507989,35.823066
1,129.507948,35.822891
1,129.507912,35.822816
1,129.507669,35.82267
1,129.507541,35.822562
1,129.507539,35.82256
1,129.507512,35.822537
1,129.507457,35.822459
1,129.50742,35.822372
1,129.507407,35.822281
1,129.507403,35.822242
1,129.507398,35.822205
1,129.507414,35.822156
1,129.507483,35.822085
1,129.507496,35.822104
1,129.507553,35.822195
1,129.507611,35.822351
1,129.507772,35.822477
1,129.507944,35.822564
1,129.508309,35.822802
1,129.50843,35.822328
1,129.508567,35.821699
1,129.508775,35.821173
1,129.508935,35.820798
1,129.50911,35.820506
1,129.508989,35.820757
1,129.508848,35.821076
1,129.508929,35.820992
1,129.508954,35.821001
1,129.508874,35.821081
1,129.508843,35.821155
1,129.508774,35.821321
1,129.508748,35.821383
1,129.508692,35.821528
1,129.508592,35.821784
1,129.508555,35.821865
1,129.50841,35.822631
1,129.508683,35.822518
1,129.508868,35.822328
1,129.508953,35.822039
1,129.509019,35.821802
1,129.509059,35.82169
1,129.509113,35.821547
1,129.509159,35.821409
1,129.509308,35.821117
1,129.509113,35.821052
1,129.50935,35.821051
1,129.509395,35.821013
1,129.509493,35.820739
1,129.509596,35.820453
1,129.509623,35.820397
1,129.509649,35.820343
1,129.509589,35.820321
1,129.509546,35.820308
1,129.510067,35.820097
1,129.510205,35.819864
1,129.510516,35.819408
1,129.510577,35.819318
1,129.510822,35.819074
1,129.511022,35.818871
1,129.51117,35.818731
1,129.511426,35.818475
1,129.511629,35.81819
1,129.511719,35.818063
1,129.51183,35.817904
1,129.511977,35.8177
1,129.512013,35.817649
1,129.512083,35.817571
1,129.512194,35.817434
1,129.512609,35.816971
1,129.512648,35.816943
1,129.512681,35.816919
1,129.512742,35.816888
1,129.512797,35.816868
1,129.51297,35.816813
1,129.512863,35.816575
1,129.51288,35.816581
1,129.513188,35.816662
1,129.513293,35.816581
1,129.513314,35.816416
1,129.513323,35.816213
1,129.513277,35.816047
1,129.513211,35.816001
1,129.51312,35.816057
1,129.513015,35.816079
1,129.512996,35.816032
1,129.512817,35.815765
1,129.512875,35.815737
1,129.512781,35.815636
1,129.512827,35.81556
1,129.512682,35.815192
1,129.51305,35.814321
1,129.512964,35.814297
1,129.512652,35.815034
1,129.512594,35.815053
1,129.512545,35.815127
1,129.51246,35.815135
1,129.512467,35.815248
1,129.512345,35.815322
1,129.512304,35.815324
1,129.5122,35.81531
1,129.512073,35.81524
1,129.512066,35.815233
1,129.512068,35.815179
1,129.511579,35.814801
1,129.511567,35.814757
1,129.511499,35.814663
1,129.511411,35.814547
1,129.511281,35.81439
1,129.511183,35.814255
1,129.511116,35.814166
1,129.511088,35.814104
1,129.51108,35.814083
1,129.510998,35.813992
1,129.510948,35.813904
1,129.510915,35.813838
1,129.510863,35.813751
1,129.510838,35.813724
1,129.510697,35.813543
1,129.510654,35.813404
1,129.510664,35.813355
1,129.510614,35.813246
1,129.510633,35.81318
1,129.510515,35.813021
1,129.510499,35.812841
1,129.510513,35.812804
1,129.510499,35.812712
1,129.510488,35.812692
1,129.510474,35.812647
1,129.510328,35.812494
1,129.510298,35.812389
1,129.51018,35.811984
1,129.510126,35.811838
1,129.510078,35.811719
1,129.510089,35.811356
1,129.510105,35.811054
1,129.510278,35.810779
1,129.510377,35.810742
1,129.510474,35.810581
1,129.510459,35.810505
1,129.510626,35.810231
1,129.510654,35.810188
1,129.510647,35.810161
1,129.510584,35.810056
1,129.510546,35.809939
1,129.510549,35.80978
1,129.510634,35.809503
1,129.510808,35.809096
1,129.510911,35.808795
1,129.511045,35.808584
1,129.511163,35.808449
1,129.511262,35.808421
1,129.511335,35.808445
1,129.511408,35.808458
1,129.511507,35.808442
1,129.511567,35.808414
1,129.511607,35.808381
1,129.511639,35.808316
1,129.511533,35.808298
1,129.511521,35.80814
1,129.51163,35.808136
1,129.511759,35.808011
1,129.51179,35.807897
1,129.511761,35.807769
1,129.511718,35.807596
1,129.511635,35.807414
1,129.511628,35.807345
1,129.511573,35.807253
1,129.511516,35.807131
1,129.511517,35.807036
1,129.51154,35.80691
1,129.511468,35.806849
1,129.511389,35.806841
1,129.511273,35.806907
1,129.511042,35.806957
1,129.510874,35.806992
1,129.510626,35.80715
1,129.510504,35.807202
1,129.510393,35.807247
1,129.510373,35.807117
1,129.510269,35.807084
1,129.510094,35.807197
1,129.510032,35.807121
1,129.51012,35.807069
1,129.509998,35.80693
1,129.509917,35.806977
1,129.509637,35.80663
1,129.508813,35.805619
1,129.508702,35.805675
1,129.508765,35.805752
1,129.508782,35.805743
1,129.508947,35.805945
1,129.508975,35.805933
1,129.509426,35.806486
1,129.509564,35.806641
1,129.509597,35.80668
1,129.509613,35.8067
1,129.50903,35.806969
1,129.509126,35.807079
1,129.507864,35.807804
1,129.507462,35.808039
1,129.50701,35.8083
1,129.506227,35.808763
1,129.506112,35.80876
1,129.505552,35.808748
1,129.505022,35.808413
1,129.504042,35.807794
1,129.503985,35.807749
1,129.503666,35.807534
1,129.503528,35.807442
1,129.503295,35.806949
1,129.503145,35.806634
1,129.503212,35.806613
1,129.502816,35.805775
1,129.502853,35.805306
1,129.502966,35.80506
1,129.503161,35.804646
1,129.503735,35.804632
1,129.504022,35.804581
1,129.504604,35.80448
1,129.504583,35.804383
1,129.504553,35.804255
1,129.504699,35.804215
1,129.50473,35.804302
1,129.504739,35.8043
1,129.504922,35.804252
1,129.504929,35.80425
1,129.504936,35.804268
1,129.505044,35.804566
1,129.505767,35.805201
1,129.505901,35.805318
1,129.506703,35.806021
1,129.506792,35.80595
1,129.506823,35.805947
1,129.506915,35.806024
1,129.507046,35.805926
1,129.506636,35.805569
1,129.506281,35.805237
1,129.505521,35.804571
1,129.505482,35.804568
1,129.505035,35.804174
1,129.505006,35.804114
1,129.504872,35.803671
1,129.504838,35.803527
1,129.50483,35.803501
1,129.504808,35.803456
1,129.504741,35.803416
1,129.504332,35.803047
1,129.504226,35.803048
1,129.504202,35.803027
1,129.504189,35.803037
1,129.504174,35.803048
1,129.504099,35.803049
1,129.504168,35.803002
1,129.504002,35.802858
1,129.503833,35.802711
1,129.503693,35.802611
1,129.503662,35.802627
1,129.503629,35.802597
1,129.50359,35.80256
1,129.503522,35.802526
1,129.503511,35.802521
1,129.503446,35.802487
1,129.503437,35.802483
1,129.503377,35.802447
1,129.503373,35.802444
1,129.50334,35.802423
1,129.503301,35.802398
1,129.503294,35.802392
1,129.503229,35.80235
1,129.503211,35.802339
1,129.503148,35.802305
1,129.503134,35.802322
1,129.503101,35.802304
1,129.503063,35.802248
1,129.502999,35.802154
1,129.502912,35.802053
1,129.502778,35.802003
1,129.502648,35.801955
1,129.502671,35.801938
1,129.502733,35.801889
1,129.502742,35.801882
1,129.502957,35.801739
1,129.502972,35.801729
1,129.503002,35.801757
1,129.502989,35.801766
1,129.502775,35.80191
1,129.502815,35.801944
1,129.502871,35.801989
1,129.503037,35.802123
1,129.503166,35.802228
1,129.503261,35.802303
1,129.503492,35.802452
1,129.503708,35.802554
1,129.503702,35.802391
1,129.503018,35.801743
1,129.502599,35.801342
1,129.502108,35.801286
1,129.502099,35.801285
1,129.501916,35.801358
1,129.50169,35.801428
1,129.501421,35.80147
1,129.501339,35.801469
1,129.501253,35.801453
1,129.501243,35.801465
1,129.501093,35.801457
1,129.50095,35.801444
1,129.500795,35.801413
1,129.500665,35.801382
1,129.500542,35.80133
1,129.500033,35.800971
1,129.50003,35.800967
1,129.499763,35.800778
1,129.499643,35.800667
1,129.499377,35.800361
1,129.499268,35.800207
1,129.499123,35.799949
1,129.499057,35.799824
1,129.498949,35.799556
1,129.498931,35.799416
1,129.498936,35.799405
1,129.498935,35.79877
1,129.498664,35.798774
1,129.498492,35.798828
1,129.498563,35.79891
1,129.498549,35.798949
1,129.498592,35.799013
1,129.4986,35.799035
1,129.498629,35.799147
1,129.498637,35.799193
1,129.498626,35.799251
1,129.498596,35.79935
1,129.49856,35.799467
1,129.498472,35.799467
1,129.498449,35.799467
1,129.498474,35.799435
1,129.498504,35.799397
1,129.498515,35.799346
1,129.498477,35.799346
1,129.49842,35.799346
1,129.498384,35.799327
1,129.498445,35.799337
1,129.498489,35.799252
1,129.49851,35.799211
1,129.498488,35.799115
1,129.498533,35.799073
1,129.498486,35.798985
1,129.498442,35.798936
1,129.49843,35.798939
1,129.498431,35.798885
1,129.498348,35.798894
1,129.498351,35.798835
1,129.498355,35.798768
1,129.498497,35.798693
1,129.498549,35.798664
1,129.498559,35.798686
1,129.498621,35.798577
1,129.498629,35.798576
1,129.498604,35.798712
1,129.498661,35.798709
1,129.498761,35.798594
1,129.498768,35.798583
1,129.498807,35.798517
1,129.498823,35.798488
1,129.498844,35.798453
1,129.498885,35.798353
1,129.498937,35.798226
1,129.498909,35.798211
1,129.498955,35.798042
1,129.498928,35.798036
1,129.499082,35.797764
1,129.499666,35.797043
1,129.500124,35.796384
1,129.500301,35.795573
1,129.500404,35.794555
1,129.50052,35.79431
1,129.5012,35.793939
1,129.501373,35.793818
1,129.501338,35.793663
1,129.501267,35.793622
1,129.50102,35.793461
1,129.501028,35.79346
1,129.500302,35.79324
1,129.499664,35.793013
1,129.49942,35.792893
1,129.498457,35.792599
1,129.498131,35.792232
1,129.498176,35.791234
1,129.497904,35.790854
1,129.497728,35.790755
1,129.497392,35.790795
1,129.496665,35.791142
1,129.496264,35.791493
1,129.496158,35.7917
1,129.496124,35.791737
1,129.496074,35.791757
1,129.496074,35.791743
1,129.496074,35.791527
1,129.496004,35.791388
1,129.495989,35.79084
1,129.495977,35.790612
1,129.495971,35.790461
1,129.495965,35.790296
1,129.495959,35.790161
1,129.49595,35.789933
1,129.495886,35.789824
1,129.495724,35.789539
1,129.495653,35.789413
1,129.495548,35.789228
1,129.495479,35.789107
1,129.495313,35.788966
1,129.495207,35.788875
1,129.495141,35.788819
1,129.495082,35.788768
1,129.495008,35.788822
1,129.495059,35.788841
1,129.495411,35.789152
1,129.49566,35.789596
1,129.495832,35.789908
1,129.49585,35.790408
1,129.49587,35.79084
1,129.495896,35.791553
1,129.495897,35.791605
1,129.495808,35.791659
1,129.495758,35.791721
1,129.495763,35.791733
1,129.495686,35.791759
1,129.49568,35.79178
1,129.495619,35.791795
1,129.495617,35.791875
1,129.495552,35.791896
1,129.495539,35.791896
1,129.49549,35.791791
1,129.49524,35.791876
1,129.495053,35.791895
1,129.494609,35.791921
1,129.49451,35.791912
1,129.494147,35.791723
1,129.493821,35.791552
1,129.493622,35.791448
1,129.493543,35.791379
1,129.493433,35.791255
1,129.493325,35.791138
1,129.493367,35.791098
1,129.493225,35.790992
1,129.493442,35.7908
1,129.493473,35.790796
1,129.493727,35.790569
1,129.493901,35.79041
1,129.494087,35.790246
1,129.49404,35.790213
1,129.493874,35.790359
1,129.493754,35.790463
1,129.493532,35.790661
1,129.493459,35.790724
1,129.493434,35.790752
1,129.493401,35.790777
1,129.493328,35.790839
1,129.493273,35.790892
1,129.493191,35.790966
1,129.493142,35.79101
1,129.493066,35.791081
1,129.49303,35.791111
1,129.49307,35.791148
1,129.492963,35.791168
1,129.492873,35.79121
1,129.492766,35.791268
1,129.492653,35.791332
1,129.492333,35.790974
1,129.492259,35.79089
1,129.492242,35.790871
1,129.492255,35.790862
1,129.492372,35.790782
1,129.492376,35.790779
1,129.492514,35.790687
1,129.492471,35.790618
1,129.492415,35.790528
1,129.492358,35.79046
1,129.492292,35.790366
1,129.492246,35.790386
1,129.492136,35.790435
1,129.492127,35.790418
1,129.492232,35.790363
1,129.492276,35.790334
1,129.492231,35.790268
1,129.492186,35.790287
1,129.492175,35.790271
1,129.492219,35.790248
1,129.492182,35.790195
1,129.492085,35.79006
1,129.492031,35.789961
1,129.491932,35.789795
1,129.49191,35.789759
1,129.491862,35.789682
1,129.491795,35.789697
1,129.49178,35.78967
1,129.491837,35.789648
1,129.491707,35.789481
1,129.491649,35.78941
1,129.491626,35.789351
1,129.491627,35.789295
1,129.491603,35.789253
1,129.491548,35.789246
1,129.491545,35.789239
1,129.491613,35.789216
1,129.491612,35.789211
1,129.491572,35.789117
1,129.491505,35.788965
1,129.491488,35.788919
1,129.491473,35.78888
1,129.491455,35.788835
1,129.491423,35.788752
1,129.491396,35.788682
1,129.491386,35.788655
1,129.491365,35.788574
1,129.491356,35.788549
1,129.49136,35.788516
1,129.49127,35.788183
1,129.491264,35.788149
1,129.491236,35.788003
1,129.491156,35.788016
1,129.491154,35.787961
1,129.491136,35.787916
1,129.49111,35.787691
1,129.491082,35.787133
1,129.490999,35.786547
1,129.491013,35.786395
1,129.491027,35.786252
1,129.491027,35.785885
1,129.491026,35.785862
1,129.491027,35.785626
1,129.491027,35.785311
1,129.490712,35.785273
1,129.490676,35.784924
1,129.48974,35.785078
1,129.490246,35.784889
1,129.49044,35.784842
1,129.490433,35.784712
1,129.490713,35.784685
1,129.490713,35.784424
1,129.490645,35.784329
1,129.490614,35.784307
1,129.490709,35.784063
1,129.490761,35.783754
1,129.490807,35.783702
1,129.490869,35.78356
1,129.490912,35.783027
1,129.490912,35.782379
1,129.490928,35.782327
1,129.490962,35.782113
1,129.490697,35.782061
1,129.490447,35.782012
1,129.490371,35.782027
1,129.490413,35.781945
1,129.490472,35.781913
1,129.490507,35.781888
1,129.490526,35.781891
1,129.49087,35.781955
1,129.491128,35.782003
1,129.491526,35.782046
1,129.491526,35.78208
1,129.491623,35.782083
1,129.491623,35.781993
1,129.491579,35.781992
1,129.491628,35.781746
1,129.49172,35.781754
1,129.491735,35.781666
1,129.491646,35.781657
1,129.491662,35.781572
1,129.491723,35.781585
1,129.491728,35.78156
1,129.491849,35.781582
1,129.491845,35.781604
1,129.491883,35.781609
1,129.491888,35.781593
1,129.491908,35.781595
1,129.491959,35.781496
1,129.491878,35.781464
1,129.491849,35.781462
1,129.491871,35.781384
1,129.491892,35.781309
1,129.491918,35.781263
1,129.491953,35.781202
1,129.491974,35.781138
1,129.49202,35.78103
1,129.492068,35.780917
1,129.492118,35.780812
1,129.492172,35.780702
1,129.492122,35.780681
1,129.492213,35.780506
1,129.492256,35.780402
1,129.492287,35.780265
1,129.492292,35.780244
1,129.492302,35.780189
1,129.492276,35.780185
1,129.492289,35.780112
1,129.492221,35.780111
1,129.4921,35.780154
1,129.491933,35.780211
1,129.491833,35.780245
1,129.491849,35.780152
1,129.491849,35.780148
1,129.491909,35.78007
1,129.492009,35.780069
1,129.49212,35.780063
1,129.492158,35.780047
1,129.492244,35.780042
1,129.492336,35.780022
1,129.492366,35.780017
1,129.492431,35.779853
1,129.492485,35.779876
1,129.492568,35.779908
1,129.492588,35.779869
1,129.492507,35.779813
1,129.492454,35.779797
1,129.492384,35.779767
1,129.492234,35.779698
1,129.492122,35.779638
1,129.492099,35.779625
1,129.492089,35.779639
1,129.492053,35.779604
1,129.492106,35.779532
1,129.492255,35.779478
1,129.492286,35.779462
1,129.492144,35.779577
1,129.49219,35.779598
1,129.492277,35.779637
1,129.492444,35.7797
1,129.492516,35.779722
1,129.492498,35.779747
1,129.492634,35.779798
1,129.492682,35.779656
1,129.492791,35.779476
1,129.492793,35.779474
1,129.492811,35.779479
1,129.492872,35.779373
1,129.492938,35.7794
1,129.492982,35.779344
1,129.493019,35.779295
1,129.493078,35.779217
1,129.493141,35.77913
1,129.493237,35.778998
1,129.49331,35.778889
1,129.49337,35.7788
1,129.493455,35.778671
1,129.493599,35.778408
1,129.493664,35.778289
1,129.493695,35.778226
1,129.493841,35.777856
1,129.493885,35.777752
1,129.493961,35.777575
1,129.493985,35.777516
1,129.494196,35.777008
1,129.495326,35.777079
1,129.495463,35.777074
1,129.495682,35.777048
1,129.495675,35.777003
1,129.495538,35.777019
1,129.49534,35.777028
1,129.494989,35.777008
1,129.495077,35.776894
1,129.495011,35.77688
1,129.494911,35.777002
1,129.494215,35.776962
1,129.494238,35.776907
1,129.494104,35.776843
1,129.494314,35.776641
1,129.494331,35.776652
1,129.494403,35.776703
1,129.494441,35.776689
1,129.494532,35.776613
1,129.494568,35.776569
1,129.494613,35.776516
1,129.494649,35.776512
1,129.494682,35.77648
1,129.494625,35.776432
1,129.494605,35.776426
1,129.494618,35.776394
1,129.494912,35.776172
1,129.495037,35.776217
1,129.495076,35.77624
1,129.495158,35.776406
1,129.495292,35.776605
1,129.495319,35.776593
1,129.495191,35.776395
1,129.495109,35.77623
1,129.495129,35.776189
1,129.495129,35.776131
1,129.495042,35.776117
1,129.495075,35.776045
1,129.495083,35.776018
1,129.49505,35.776007
1,129.494861,35.775933
1,129.49485,35.775928
1,129.49482,35.775859
1,129.494717,35.775669
1,129.494687,35.775591
1,129.494669,35.775522
1,129.494656,35.775432
1,129.494653,35.775317
1,129.494655,35.775274
1,129.494841,35.774929
1,129.494871,35.774884
1,129.494936,35.774809
1,129.495278,35.774462
1,129.495229,35.774434
1,129.495251,35.7744
1,129.495336,35.774257
1,129.495343,35.774245
1,129.49541,35.774102
1,129.495524,35.773856
1,129.495576,35.773788
1,129.495649,35.773611
1,129.49576,35.773394
1,129.495847,35.773278
1,129.495894,35.773216
1,129.49591,35.773195
1,129.495949,35.773209
1,129.496155,35.773229
1,129.496254,35.773216
1,129.496362,35.773248
1,129.496425,35.773102
1,129.496342,35.773078
1,129.496366,35.772895
1,129.496296,35.772882
1,129.496256,35.772839
1,129.496287,35.772613
1,129.496446,35.772608
1,129.49645,35.772577
1,129.496467,35.772453
1,129.496261,35.772334
1,129.496272,35.77225
1,129.496302,35.772102
1,129.496295,35.772015
1,129.496261,35.771976
1,129.496139,35.771793
1,129.496134,35.771782
1,129.496075,35.771631
1,129.496031,35.771571
1,129.495984,35.771556
1,129.495919,35.771542
1,129.495812,35.77156
